Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;PorteMod;HCNMod;RetFoliar;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;NRPl;AltPl;PPA;FRY;FRYC;FRYNC;IndColh;DMCsg
795;BGM-1055;5;3;5;3;3;9;3;3;4;4;1;3;1;2;3;7;5;1;2;1;3;2;2;3;7;5;3;1;4;3;2;5;90;5;4;1.428571429;13.34;5.46;2.450755796;28.68;2.286666667;24.29166667;54.80083333;4;1.965;14.83166667;13.33833333;10.56545455;3.688181818;37.84166667;34.423
796;BGM-1057;7;5;3;3;2;3;4;5;4;3;1;3;1;5;3;3;5;1;2;1;3;NA;NA;2;7;5;3;1;4;7;2;5;100;5;3;NA;15.6;4.98;3.152018893;20.38;NA;NA;NA;NA;2.197;39.451;30.994;25.701;6.97;47.949;33.095
799;BGM-1067;5;2;5;3;3;7;1;3;1;1;1;5;1;5;3;3;5;1;2;1;3;1;2;2;3;5;3;0;4;3;2;3;90;3;8;2;9.2;2.24;4.118256352;12.16;2.96;27.1;70.70833333;4.708333333;1.800666667;23.052;24.566;18.45285714;6.268333333;48.086;34.58266667
800;BGM-1068;5;5;5;3;3;9;3;5;4;3;1;5;0;2;3;3;5;1;2;1;2;2;2;2;7;3;3;0;4;3;3;7;90;5;8;1.5;12.56;3.74;3.393477131;15.56;4.273333333;20.23333333;78.48333333;4;1.872307692;17.45615385;17.56153846;14.45416667;3.389166667;46.83538462;36.51307692
801;BGM-1073;7;2;5;3;3;6;3;5;4;3;1;5;1;5;3;3;5;1;3;2;1;0;2;2;7;5;3;0;4;7;3;5;0;1;8;2;15.68;4.36;3.598125324;26.22;1.323333333;22.33333333;64.47;5.333333333;2.424;35.30533333;26.05133333;22.65928571;5.216;42.826;37.16142857
816;BGM-1105;5;7;5;9;3;6;2;5;4;1;1;5;1;5;3;3;5;1;1;1;2;0;2;2;7;5;3;0;3;3;2;5;70;1;4;1.777777778;14.58;4.94;2.941904762;32.66;2.09;24.44166667;61.5775;5.75;2.1125;26.31625;23.853125;17.27133333;9.294666667;46.365;32.483125
818;BGM-1107;5;7;5;5;2;8;2;5;3;1;1;5;0;2;3;3;5;1;1;1;2;1;2;1;7;5;3;0;3;3;2;5;70;3;4;1.9;13.14;4.26;3.087301587;20.66;3.033333333;27.875;61.38166667;3.665833333;1.87;15.67529412;18.18411765;12.713125;6.404375;50.55823529;34.91941176
820;BGM-1110;5;7;5;3;3;9;3;5;4;3;1;5;0;5;3;7;5;1;1;1;2;2;2;2;7;5;2;1;4;3;1;5;90;5;4;1.25;12.38;3.42;3.618182773;20.72;2.653333333;23.96916667;63.6025;3.945833333;1.789333333;12.282;15.11733333;10.54428571;6.013571429;52.82;30.06133333
828;BGM-1122;3;7;5;3;2;4;1;5;1;3;1;5;1;5;3;3;5;1;1;1;1;2;2;2;3;5;3;0;4;7;2;5;0;5;NA;1;20.62;5.94;3.476556188;32.72;1.32;29.66666667;47.71333333;3.666666667;1.52;12.911;17.76222222;15.88875;4.408;53.22666667;36.57
833;BGM-1127;5;3;5;3;3;9;3;5;4;1;1;5;0;5;1;3;5;1;1;1;2;0;2;2;7;5;3;0;3;3;2;5;90;1;4;1.333333333;19.26;3.46;5.587724677;23.54;2.426666667;25.20833333;59.65833333;4.539166667;1.681428571;9.917857143;9.290714286;5.739230769;5.126153846;49.41142857;32.425
837;BGM-1133;3;5;5;3;3;9;3;5;4;2;3;5;1;5;1;7;5;1;1;1;1;0;2;1;7;5;3;0;3;3;1;5;0;3;8;1.571428571;15.68;3.38;4.711210595;17.44;2.606666667;18.22222222;54.93555556;1.833333333;2.010909091;12.33545455;7.189090909;4.808;3.717;35.62727273;34.55363636
838;BGM-1134;5;3;5;3;3;9;2;3;4;4;1;5;1;6;3;3;5;1;1;1;1;0;2;2;7;5;3;0;4;3;1;5;0;3;4;1.5;16.72;1.96;8.542631579;17.56;1.586666667;15.66666667;63.21583333;2.5;1.77;13.7175;7.196666667;4.190909091;3.895454545;33.33416667;33.95416667
846;BGM-1143;7;9;9;9;3;9;3;7;4;2;3;5;0;5;1;7;5;1;1;1;2;0;2;1;7;5;3;0;4;3;1;5;60;3;8;1.571428571;12.14;2.76;4.465533844;14.4;2.29;17.41666667;53.09666667;4.166666667;2.022142857;10.93214286;8.588571429;5.373846154;3.568461538;38.61214286;30.15384615
847;BGM-1144;5;5;5;5;3;7;2;5;4;2;3;3;1;5;7;3;5;1;2;1;2;2;2;2;3;5;3;0;4;3;2;5;90;3;8;1.8;14.6;4.94;2.971870748;17.54;4.26;26.46666667;73.83666667;3.666666667;1.8;22.25777778;13.95333333;8.514285714;7.348571429;44.82111111;34.38777778
850;BGM-1148;3;2;5;3;3;6;3;3;4;1;1;5;1;5;3;3;5;1;2;1;3;0;1;2;7;5;3;0;3;3;3;5;90;3;4;1.833333333;14.2;3.46;4.165001213;20.64;3.173333333;28.76666667;62.14666667;6.833333333;2.157692308;21.05692308;24.67769231;17.964;10.832;51.10615385;37.27153846
855;BGM-1156;5;2;5;3;3;6;2;3;4;1;1;5;1;5;3;3;5;1;1;1;2;2;2;2;7;5;3;0;3;3;2;5;90;5;8;1.714285714;13.96;4.12;3.412603092;17.56;2.71;22.325;67.14416667;4.958333333;2.2;25.95363636;21.86454545;15.57;9.123;46.52;37.09909091
858;BGM-1160;3;5;5;3;3;9;3;5;4;2;1;5;1;5;3;3;5;1;2;1;2;NA;2;2;7;5;3;0;4;3;2;5;110;5;6;1;11.14;3.82;2.920408577;15.7;1.636666667;15.33333333;50.23666667;3;1.33;8.635;5;3.52;6.48;24.215;NA
861;BGM-1163;7;1;5;3;3;6;1;3;4;2;1;3;1;5;3;3;3;1;2;1;3;3;1;2;7;5;3;1;4;7;2;5;100;3;4;1;12.64;2.9;4.368696259;12.42;1.483333333;21.33333333;71.39;5;2.262666667;31.358;31.91533333;27.895;6.599;51.62;36.81133333
862;BGM-1164;5;9;5;5;3;8;1;5;1;4;3;5;0;9;7;7;5;1;1;1;3;1;2;1;3;0;3;0;4;3;2;7;100;3;8;1.777777778;14.78;2.48;5.948809524;19.66;2.93;24.81583333;65.3375;3.624166667;2.4075;21.391875;21.065625;15.63133333;7.210666667;47.6675;32.743125
865;BGM-1168;3;3;5;3;2;8;2;3;4;2;3;5;0;6;3;3;5;1;2;1;2;2;2;2;3;5;3;0;4;3;2;5;90;3;8;1.428571429;16.88;1.94;9.096052631;19.44;2.603333333;30.05;61.09;3.541666667;1.797692308;13.09;10.39846154;7.185;4.460833333;49.77538462;34.96846154
873;BGM-1180;5;7;5;5;3;9;3;5;4;3;1;5;0;5;3;7;5;1;2;1;2;2;2;2;7;5;3;0;3;3;1;7;100;3;4;1.714285714;13.24;4.92;2.693376905;20;2.203333333;29.70833333;50.85583333;4.166666667;2.253846154;17.65538462;14.09846154;10.1625;5.651666667;42.30615385;36.52230769
874;BGM-1183;7;3;5;3;3;6;4;3;3;2;2;5;1;5;3;3;5;1;2;1;2;2;NA;2;7;5;3;1;4;7;2;7;80;5;NA;NA;14.02;3.58;3.942751051;16.32;NA;NA;NA;NA;2.01;17.706;15.292;10.322;7.14;39.646;39.0675
876;BGM-1185;5;5;5;3;2;3;4;7;4;1;1;5;1;5;3;3;5;1;1;1;3;3;2;3;7;5;3;1;3;7;2;7;70;3;8;1;19.76;5;3.959126941;26.52;1.936666667;26;54.98222222;4;2.300833333;20.31833333;13.70416667;8.842727273;4.787142857;39.15333333;36.354
878;BGM-1188;7;5;5;3;2;7;1;5;3;1;1;5;0;5;3;3;5;1;2;1;2;1;1;2;7;5;3;0;4;7;2;3;100;5;3;1.8;19.32;6.52;2.967450642;29.54;2.446666667;29.33333333;66.78666667;4.333333333;1.95;25.12;18.726;14.75555556;5.83625;43.159;35.217
887;BGM-1202;5;3;5;5;3;8;3;5;4;1;1;5;1;5;3;3;5;1;2;1;2;2;2;2;7;3;3;1;4;7;3;5;90;5;8;1.4;14.38;3.8;3.78525641;21.18;2.933333333;25.66666667;49.80888889;3.777777778;2.2575;24.63666667;14.83833333;13.57363636;2.367142857;34.24083333;41.82333333
894;BGM-1214;5;5;5;5;3;9;2;5;4;2;3;5;0;5;1;3;5;1;2;1;2;3;2;2;7;5;3;1;3;3;1;7;90;5;8;1.222222222;14.32;3.32;4.326611623;23.5;3.413333333;30.5625;55.21416667;3.25;1.932857143;12.66571429;11.63142857;8.900769231;4.921538462;42.09642857;37.55666667
895;BGM-1217;5;5;5;5;3;9;1;5;3;2;1;5;1;5;3;7;5;2;2;1;2;1;2;1;7;0;3;0;4;3;2;5;100;5;8;1.5;12.32;3.66;3.378993796;14.02;4.65;23.33333333;58.14666667;7.666666667;1.71;24.938;18.336;10.545;5.71;38.59;35.854
896;BGM-1218;9;5;5;3;2;8;1;3;1;3;1;3;1;5;3;3;5;1;3;1;1;0;1;2;7;5;3;1;3;7;2;5;0;4;8;1;12.9;4.16;3.108415561;15.74;2.163333333;35;43.08333333;3.333333333;1.958;26.986;4.624;2.9925;1.28;22.454;31.165
901;BGM-1223;7;3;5;3;1;5;4;3;1;3;1;5;1;3;3;7;5;1;2;1;3;1;2;3;3;5;3;1;3;3;1;5;90;3;8;1.25;20.54;5.34;3.864588401;29.82;2.953333333;24.66666667;62.02777778;3.036666667;1.676153846;15.63615385;13.75538462;10.3;4.154545455;48.71384615;33.64
904;BGM-1226;5;7;5;3;3;8;2;5;3;4;2;3;0;5;3;3;5;1;1;1;2;3;2;2;7;5;3;0;4;7;1;3;80;1;8;1.428571429;14.84;3.14;4.759236459;25.6;2.373333333;25.91666667;64.01833333;3.25;2.084285714;27.26857143;17.40142857;11.27;8.264166667;37.195;33.66076923
905;BGM-1227;5;3;5;3;2;3;2;3;4;4;2;5;1;5;5;NA;NA;1;4;NA;1;0;1;2;7;5;3;0;3;3;2;5;0;3;4;1.444444444;15.9;5.18;3.070995053;24.1;2.736666667;27.06916667;62.5375;5.001666667;1.812857143;14.63785714;12.67285714;6.926153846;7.124615385;46.45357143;31.71076923
915;BGM-1254;3;2;5;3;3;9;3;3;4;1;1;5;0;5;3;7;5;1;2;1;3;2;2;2;7;3;3;1;4;3;1;5;100;5;6;1.555555556;11.12;3.68;3.041611721;15.18;2.026666667;27.49916667;61.2575;2.958333333;1.746666667;15.40764706;8.936470588;5.85125;3.626;35.82117647;35.64733333
918;BGM-1259;5;1;5;3;2;3;2;3;3;1;1;5;0;5;3;7;5;1;1;1;3;2;1;2;7;5;3;0;4;3;3;5;90;5;8;2.2;15.6;3.84;4.065511666;20.96;2.053333333;17;55.81333333;7.666666667;1.993333333;17.37916667;26.62916667;20.071;6.916;56.30083333;31.32166667
920;BGM-1262;3;7;5;9;2;4;4;5;4;3;1;3;1;5;7;3;3;1;1;1;2;3;1;2;7;3;2;1;3;3;2;5;110;3;8;1.333333333;12.72;3.14;4.058705488;16.28;2.271666667;26.31125;59.67666667;4.125833333;1.695;13.65571429;12.46642857;7.437692308;7.483846154;45.26428571;34.29307692
931;BGM-1275;3;3;5;3;3;7;1;3;1;1;1;5;1;5;1;7;5;1;1;1;1;0;2;3;3;3;2;0;3;NA;2;5;0;1;8;1.333333333;13.7;3.9;3.515922899;15.06;2.306666667;26.93833333;56.33333333;2.583333333;1.769285714;15.06785714;5.980714286;2.576153846;3.843076923;28.57285714;33.84333333
939;BGM-1285;7;7;5;5;3;6;2;5;4;3;1;5;1;5;7;7;5;1;1;1;1;0;2;3;7;5;3;0;4;3;1;5;0;3;4;1.5;9.86;2.98;3.317402694;12.08;3;27.57;64.88083333;4.0675;2.053;15.0835;16.085;12.40611111;5.933888889;49.182;34.7385
941;BGM-1287;7;5;3;3;2;3;4;5;4;3;1;3;1;5;3;3;5;1;1;1;2;NA;1;2;7;3;3;1;3;3;1;5;80;5;6;1;16.22;4.6;3.544850498;19.44;2.44;38;61.12;2.333333333;2.181;30.234;24.607;23.92333333;2.724;41.445;30.91
942;BGM-1288;5;5;5;3;3;9;3;5;4;3;1;5;1;5;3;3;5;1;1;1;3;1;2;3;7;5;3;0;3;3;2;5;90;5;3;1.142857143;12.82;3.66;3.500447031;18.04;1.576666667;18.08333333;40.23833333;2.125;1.809230769;11.53153846;4.086923077;1.7925;2.2675;26.23769231;34.88333333
944;BGM-1291;5;2;5;3;3;6;2;3;4;1;1;3;1;5;3;3;5;1;2;1;2;1;1;2;7;5;3;1;3;3;2;5;90;3;3;1.333333333;17.84;5.58;3.205167814;31.38;2.636666667;25.58416667;66.15166667;4.291666667;2.1716;26.3764;20.4276;15.41625;7.580909091;43.0944;35.58
945;BGM-1292;5;5;5;3;2;7;1;3;1;1;1;5;1;9;3;7;5;1;2;1;2;2;2;2;3;3;3;0;4;3;2;5;100;5;8;1.25;14.36;2.78;5.215092796;18.1;2.686666667;23;55.53;2;1.717142857;20.40714286;8.404285714;3.715;4.09;35.75142857;38.46571429
952;BGM-1300;5;7;5;5;3;9;3;5;4;1;1;5;1;5;3;3;5;1;2;1;1;0;2;1;7;0;3;0;3;3;1;5;0;3;8;1.5;12.88;2.14;6.033178995;16.84;2.963333333;27.125;67.77583333;4.875;1.949230769;26.18846154;18.91615385;12.32181818;7.737272727;42.81461538;35.47083333
956;BGM-1306;5;7;5;3;1;3;4;5;4;3;1;5;0;5;3;7;5;1;1;1;2;0;1;2;7;5;3;1;4;3;2;5;90;3;6;1.428571429;11.94;3.42;3.489915966;18.54;2.07;27.04166667;66.775;4.333333333;1.702727273;13.69454545;13.58545455;8.851;5.457;51.99363636;33.35
957;BGM-1308;5;3;5;3;3;6;2;3;1;1;1;5;0;2;3;3;5;2;1;1;2;2;NA;2;3;5;2;1;3;3;1;3;100;3;NA;NA;13.62;4.08;3.341637631;19.98;NA;NA;NA;NA;2.36;32.03333333;11.28333333;7.43;5.085;25.17;37.40666667
962;BGM-1314;5;3;5;3;3;7;1;3;3;3;1;3;1;5;3;7;5;2;2;1;2;3;2;2;7;3;2;0;4;7;3;5;90;5;8;1;11.36;3.28;3.473127413;16.98;2.513333333;31;50.71333333;2.333333333;1.734;17.442;7.57;3.1675;3.905;31.002;33.792
969;BGM-1323;9;3;5;3;2;7;1;5;3;1;1;5;1;5;3;3;5;1;4;1;2;2;2;2;7;5;3;0;4;3;1;3;110;3;8;1.285714286;14.02;5.7;2.458535851;23.98;4.08;36.95;57.90833333;3.083333333;1.765454545;18.24909091;14.2;11.635;3.916666667;38.72909091;36.69666667
974;BGM-1328;7;7;5;5;1;3;4;5;4;4;1;5;1;2;3;7;5;1;1;1;2;2;2;3;7;0;3;1;3;5;2;3;90;5;4;1;17.84;6.18;2.884630944;26.46;3.056666667;26.33333333;59.98666667;3.666666666;1.916;23.595;17.921;15.78777778;3.74;41.283;34.819
976;BGM-1331;5;7;5;3;2;8;1;3;4;1;1;3;1;7;3;7;5;1;2;1;1;0;2;2;NA;0;3;0;4;3;1;3;0;5;6;1;17.26;4.3;4.031278367;24.26;1.443333333;32.66666667;48.60333333;4.666666667;1.996;25.97;17.992;10.83;7.8425;40.468;37.11
977;BGM-1332;7;1;5;3;3;6;4;3;4;1;1;5;1;5;3;3;5;1;3;1;1;0;2;2;7;0;2;0;3;3;2;5;0;5;4;1.285714286;12.56;4.44;2.834568246;22.86;3.296666667;30.5;75.145;4.416666667;1.844615385;19.83461538;20.48;16.368;5.936;47.90461538;34.60307692
979;BGM-1335;5;7;5;3;3;7;1;5;1;1;1;5;1;5;1;7;5;1;1;1;2;1;1;2;3;5;3;0;4;3;3;5;50;3;3;1.428571429;13.88;4.1;3.387946859;14.46;2.2;20.83416667;54.56666667;3.791666667;1.635454545;11.87636364;7.338181818;3.632;3.66;36.18363636;32.812
983;BGM-1339;5;3;5;3;2;8;4;3;4;1;1;5;1;9;3;7;5;1;1;1;2;0;1;3;7;0;3;0;3;5;1;5;80;5;6;2.5;15.68;2.36;6.698993266;21.48;4.076666667;23.55555555;64.97111111;2.555555556;1.4;19.6525;7.33;3.226666667;2.986666667;27.4675;35.6825
992;BGM-1353;5;7;5;3;2;8;2;3;4;1;1;3;1;5;3;7;5;1;2;1;2;3;NA;2;7;5;3;1;4;3;1;3;140;5;NA;1;12.76;3.6;3.547443609;13.52;4.056666667;43;62.96;4.333333333;2.14;32.6775;11.29;5.505;5.653333333;27.545;34.61
1010;BGM-1373;5;2;5;3;3;9;3;3;4;1;1;5;1;5;3;7;5;1;1;1;1;1;1;2;7;3;3;0;4;3;2;3;0;5;8;1.4;16;4.32;3.702383694;21.32;2.876666667;26.88888889;59.16444444;3.666666667;1.921666667;20.325;18.47166667;13.132;3.8;43.085;36.04666667
1014;BGM-1379;5;1;5;3;3;9;3;3;4;1;1;5;0;5;7;7;5;1;1;1;3;2;2;3;7;0;3;1;3;3;1;5;90;5;8;1;13.86;3.62;3.839318885;20.88;2.08;31;69.35666667;3.666666667;1.986;20.956;17.238;12.625;5.63;45.294;35.94
1015;BGM-1380;7;3;5;3;3;9;3;3;4;2;1;5;1;5;3;3;5;1;1;1;2;0;NA;3;7;3;3;0;4;7;1;3;80;3;NA;NA;18.02;5.5;3.276748346;27.1;NA;NA;NA;NA;2.77;30.14;35.55;35.55;0;54.12;34.08
1016;BGM-1381;3;2;3;3;3;9;3;3;4;1;1;3;1;2;3;7;5;1;1;1;3;2;1;2;7;0;3;0;3;3;1;5;90;3;8;1.5;14.12;3.88;3.646061683;19.52;3.32;20;54.2;2;2.01;28.125;15.91875;10.68285714;6.813333333;32.9375;35.615
1017;BGM-1383;5;7;5;5;3;9;3;5;4;2;1;5;1;5;3;3;5;1;2;1;2;2;NA;2;7;5;3;0;3;3;2;5;90;5;8;1.5;14.02;3.96;3.548296698;26.38;2.573333333;33;68.53;2.666666667;1.656666667;18.26833333;15.25166667;10.815;4.431666667;46.46666667;32.89333333
1022;BGM-1389;9;3;5;3;2;6;3;5;4;3;1;5;1;2;3;7;5;1;2;1;2;1;2;2;7;5;3;1;4;3;2;3;90;5;6;2.6;18.98;6.58;2.886696223;29.6;3.156666667;36.76666667;54.24444444;3.444444445;2.366666667;37.51333333;17.77888889;15.54;3.678571429;33.16888889;39.19
1027;BGM-1397;7;7;5;5;2;7;2;5;4;3;1;5;0;2;3;3;5;1;1;1;2;1;1;2;7;5;3;0;3;3;3;7;90;5;4;1.6;19.84;5.54;3.581314471;28.52;1.643333333;19;49.71;3.666666667;2.161111111;27.14;24.00666667;20.6125;4.481428571;45.63666667;34.80666667
1032;BGM-1403;7;7;5;5;3;9;3;5;4;1;1;5;1;5;3;3;5;1;1;2;2;3;1;2;7;5;3;0;4;3;2;7;90;3;6;2;12.34;4.28;2.885175309;18.78;2.396666667;34.66666667;64.15;7;2.401764706;38.31470588;27.27823529;20.98;9.538;40.79529412;33.694375
1044;BGM-1419;5;7;5;3;2;3;3;5;4;1;1;3;0;5;3;7;5;1;2;1;2;3;2;2;7;3;3;1;3;3;2;5;80;5;4;1.285714286;10.1;4.22;2.399597301;18.92;1.736666667;22.95833333;41.40833333;4.333333333;2.071538462;18.28846154;15.97076923;9.4075;7.401666667;44.83384615;36.51615385
1046;BGM-1422;3;3;5;3;3;9;3;5;4;4;1;5;1;5;3;7;5;1;2;1;3;3;2;2;7;5;2;0;4;NA;1;5;100;5;4;1.375;12.2;3.86;3.16112871;16.12;2.303333333;30.66833333;53.22583333;3.458333333;1.61;13.47538462;11.02846154;6.66;5.880833333;41.40076923;36.95272727
1062;BGM-1442;5;5;3;5;3;6;2;3;3;4;1;5;1;5;3;7;5;1;1;1;2;2;1;2;7;5;3;0;4;3;1;5;90;3;4;1.1;12.06;3.92;3.075721931;19.42;2.036666667;27.125;55.20833333;4.25;1.825384615;11.12538462;12.15076923;8.341666667;5.623333333;50.73153846;34.84583333
1069;BGM-1452;7;5;5;5;2;8;3;3;1;1;1;5;1;8;3;7;5;1;1;1;2;2;1;1;3;5;2;1;4;7;3;5;90;5;8;1.333333333;12.64;3.88;3.260445231;14.7;1.183333333;20.33333333;54.02666667;2.666666667;1.929;15.939;10.173;6.783333333;2.87;35.12;33.7975
1071;BGM-1454;5;5;5;3;3;6;2;5;2;1;1;5;1;5;3;3;5;1;2;1;2;3;2;2;7;5;3;1;4;3;2;7;100;5;2;1.285714286;12.44;3.48;3.593588322;24.38;2.436666667;30.79166667;61.39333333;4.625;2.190769231;21.55615385;19.12769231;14.8375;5.818333333;47.03769231;36.06
1072;BGM-1455;3;5;5;3;3;6;3;3;4;1;1;5;0;5;3;3;5;1;2;1;2;1;1;4;7;5;3;0;4;3;3;5;110;5;3;1.833333333;14.96;3.98;3.776525562;24.54;2.8;32.11111111;61.58222222;5.111111111;2.07;19.54545455;22.07363636;16.542;7.015;54.82272727;35.69545455
1075;BGM-1458;5;3;5;5;3;9;3;5;4;3;1;5;1;5;3;7;5;1;2;1;3;2;2;2;7;5;3;0;3;3;2;5;90;3;8;2.555555556;11.28;3.54;3.187545334;14.46;2.526666667;26.25;55.145;3.0025;2.174285714;23.11071429;10.28642857;6.475384615;4.017692308;33.06214286;37.37428571
1076;BGM-1464;7;3;5;3;3;7;1;3;1;3;1;5;1;4;7;7;5;1;2;1;1;0;2;2;3;0;2;0;4;3;1;3;0;1;8;2.1;16.96;4.06;4.195964896;21.78;2.693333333;24.77777778;65.81222222;4.222222222;1.911333333;17.70866667;19.822;14.83571429;7.839166667;52.82533333;35.09266667
1078;BGM-1466;5;3;5;3;3;7;2;3;3;1;1;5;1;5;3;3;5;1;2;1;2;3;2;1;7;0;3;0;4;3;3;5;100;5;6;1.5;15.64;3.88;4.038076078;23.4;3.306666667;26;65.01666667;3.666666667;1.793333333;15.59;12.97222222;8.72125;5.115;45.92777778;35.30222222
1080;BGM-1472;7;7;5;5;1;3;4;5;4;4;1;5;1;5;3;3;5;1;1;1;2;3;1;4;7;3;3;1;4;3;1;5;90;5;4;1.8;12.48;4.38;2.850837276;18.82;2.973333333;24.5;50.38333333;2.5;1.710909091;11.27181818;10.21272727;7.066;4.339;42.08818182;35.56
1082;BGM-1474;5;1;5;3;3;9;3;3;4;4;1;5;1;5;3;3;5;1;2;1;2;2;2;2;7;5;3;1;3;3;1;5;100;5;3;1;12.82;4.04;3.176754979;18.78;2.386666667;28.66666667;56.5925;3.333333333;1.746923077;14.76538462;10.77461538;6.970833333;4.639166667;44.64307692;35.12384615
1083;BGM-1475;5;5;5;3;2;7;1;3;1;1;1;7;1;5;3;7;5;1;2;1;3;1;2;2;NA;NA;2;0;3;3;1;3;100;5;3;1.428571429;10.96;2.9;3.813216366;15.92;2.613333333;27.125;58.88333333;3.166666667;1.804444444;14.68444444;9.162222222;6.55375;2.5;41.16;34.64375
1084;BGM-1476;7;5;5;5;3;9;2;7;4;4;1;5;1;5;3;3;5;1;2;1;1;0;NA;2;7;5;3;0;4;3;2;7;0;3;NA;NA;15.66;4.22;3.713414119;29.28;NA;NA;NA;NA;2.596666667;26.86166667;20.595;15.53166667;6.33;42.59333333;39.455
1086;BGM-1479;7;5;5;3;3;6;2;5;3;1;1;5;1;5;7;7;5;1;1;1;2;0;2;2;7;0;2;0;4;7;2;5;100;1;8;1.714285714;14.86;3.62;4.11089169;26.42;2.706666667;25.5;63.28333333;5.45;2.414166667;33.92833333;16.51916667;11.78454545;5.096;30.82416667;34.292
1087;BGM-1480;5;5;5;3;3;7;1;5;1;1;1;5;1;5;3;7;5;1;2;1;2;3;2;2;3;3;3;0;4;3;3;5;90;5;5;1.428571429;14.06;2.68;5.270518849;20.6;2.676666667;28.5;61.23416667;4;1.986363636;22.18272727;15.84363636;11.283;7.341;44.29454545;35.87545455
1088;BGM-1481;5;5;5;3;3;6;2;3;4;1;1;5;0;5;3;3;5;1;2;1;2;2;2;2;7;0;3;0;3;3;2;5;100;5;8;1.2;12.56;3.26;3.847270263;19.84;3.236666667;26.33333333;68.00333333;3.666666667;2.158125;23.185;21.918125;16.032;6.452307692;48.8075;35.40733333
1090;BGM-1483;5;7;5;5;3;8;3;5;4;4;1;3;0;2;3;3;5;1;1;1;2;2;2;2;7;0;3;0;4;3;1;3;90;5;4;1.25;13.36;4.46;2.990043904;19.5;2.76;24;62.13666667;2.666666667;2.02;24.11875;17.42125;14.74;3.11;40.95625;35.1725
1099;BGM-1492;7;7;5;3;1;4;1;3;1;1;1;5;1;2;3;3;5;1;1;1;2;0;NA;2;3;0;NA;0;4;7;2;3;90;3;NA;NA;15.5;5.8;2.669885084;23.46;NA;NA;NA;NA;2.166666667;27.95;11.12666667;7.45;3.775;28.08333333;30.36
1100;BGM-1494;5;5;5;3;3;6;2;5;4;3;1;5;1;9;3;3;5;1;3;1;1;1;NA;2;7;3;2;0;4;7;2;5;100;1;NA;NA;16.52;2.2;7.520402786;21.1;NA;NA;NA;NA;2.1625;30.49125;31.53875;28.39125;2.79;51.7325;34.81166667
1120;BGM-1521;5;5;5;3;3;7;1;3;1;3;1;5;1;5;1;7;5;1;1;1;2;0;2;3;3;5;3;0;4;3;3;5;50;3;8;1.681818182;13.24;4.08;3.249975834;19.4;3.036666667;26.334;67.63933333;4.766666667;1.861428571;20.06333333;18.40809524;12.57736842;7.336666667;49.31333333;34.62428571
1124;BGM-1527;7;7;5;5;3;9;1;5;4;4;1;5;1;5;3;7;5;1;1;1;2;1;2;1;7;0;3;0;3;7;1;5;80;3;6;1.571428571;18.48;5.44;3.397662601;27.1;2.65;21.70833333;63.09583333;4.625;2.479166667;27.2175;13.94416667;8.394545455;6.066;34.98181818;35.07083333
1142;BGM-1560;3;2;5;3;3;6;1;3;3;2;1;5;1;5;3;3;5;1;3;1;3;3;2;2;7;5;3;1;3;7;2;7;100;5;6;1;13.44;4.14;3.253371145;15.48;1.79;30;70.58666667;5;2.136666667;25.62266667;23.322;17.76642857;7.346;47.72533333;36.49923077
1144;BGM-1563;7;5;5;3;3;9;2;5;4;4;1;5;1;5;1;3;5;1;1;1;1;0;2;1;7;5;3;0;4;3;2;5;0;3;8;1.333333333;15.28;4.16;3.680627178;21.64;1.146666667;13.66666667;26.55;2;1.643333333;10.11333333;4.756666667;0.97;1.085;27.08333333;31.54
1145;BGM-1566;3;5;5;3;3;9;2;3;4;4;1;5;1;5;3;3;5;1;2;1;3;2;NA;1;7;0;3;0;4;3;1;3;90;5;8;1.5;11.38;2.94;3.877772658;16.98;2.31;26.16666667;71.07666667;3.333333333;1.784;20.254;8.928;4.776;4.152;26.476;32.45
1151;BGM-1579;3;2;5;3;3;9;3;3;4;4;1;3;1;5;3;3;5;1;2;1;2;2;2;2;7;5;3;0;3;3;1;5;110;5;3;1.142857143;12.62;4.6;2.754758677;20.94;2.186666667;30.16666667;51.41333333;5.541666667;1.887647059;22.10176471;23.10235294;17.51125;7.498;51.07117647;34.54
1152;BGM-1580;7;5;5;3;1;5;4;5;4;1;1;3;1;5;3;7;5;1;1;1;1;0;2;2;7;0;3;1;4;NA;1;3;0;5;7;1;18.76;4.34;4.327456981;25.22;1.646666667;30.33333333;56.12666667;4;1.614;12.412;12.884;9.1275;3.5575;52.764;36.888
