Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;PorteMod;HCNMod;RetFoliar;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;NRPl;AltPl;PPA;FRY;FRYC;FRYNC;IndColh;DMCsg
879;BGM-1189;7;5;5;3;2;6;2;5;4;1;1;5;1;5;3;3;5;1;1;1;2;2;1;2;7;5;3;1;4;7;1;5;90;1;6;1;10.16;2.96;3.434261084;18.8;1.633333333;21.33333333;54.53333333;6.333333333;1.861818182;27.19454545;23.34636364;19.751;5.808333333;47.15818182;36.21545455
883;BGM-1195;7;5;5;3;3;7;3;5;2;1;1;7;1;5;3;3;5;1;1;1;2;3;NA;2;3;5;3;0;4;3;1;7;90;5;NA;NA;10.58;3.06;3.503189426;11.6;NA;NA;NA;NA;2.666666667;26.81833333;11.73666667;6.47;2.005;38.155;35.014
886;BGM-1200;7;5;5;5;3;9;3;5;4;1;1;5;1;5;3;3;5;1;2;1;3;3;2;2;7;5;3;0;4;7;3;7;90;5;8;1;11.24;3.86;2.919920269;15.8;4.143333333;32.33333333;70.81333333;9.333333333;2.187857143;34.37357143;36.46357143;33.63923077;4.73;53.24;36.47642857
896;BGM-1218;9;5;5;3;2;8;1;3;1;3;1;3;1;5;3;3;5;1;3;1;1;0;1;2;7;5;3;1;3;7;2;5;0;4;8;1;12.9;4.16;3.108415561;15.74;2.163333333;35;43.08333333;3.333333333;1.958;26.986;4.624;2.9925;1.28;22.454;31.165
900;BGM-1222;3;5;5;3;2;7;1;3;1;2;1;5;1;9;3;3;5;1;3;1;2;2;2;2;NA;NA;3;1;3;3;2;5;100;3;NA;1;14.16;4.88;2.904832778;21.4;1.946666667;36;75.87666667;3;1.655;12.81583333;12.78083333;7.955454545;5.112857143;50.04833333;32.05909091
901;BGM-1223;7;3;5;3;1;5;4;3;1;3;1;5;1;3;3;7;5;1;2;1;3;1;2;3;3;5;3;1;3;3;1;5;90;3;8;1.25;20.54;5.34;3.864588401;29.82;2.953333333;24.66666667;62.02777778;3.036666667;1.676153846;15.63615385;13.75538462;10.3;4.154545455;48.71384615;33.64
906;BGM-1236;5;5;5;3;2;5;2;5;1;3;1;5;1;5;3;7;5;1;1;1;3;2;2;2;3;3;3;1;4;7;1;3;90;3;4;1;13.68;3.82;3.596266539;25.34;1.781666667;16.83333333;52.91083333;3.25;2.100769231;20.56615385;29.09461538;27.64090909;6.975714286;53.55461538;31.10846154
907;BGM-1243;5;5;5;3;3;9;3;5;4;2;1;5;1;5;3;3;5;1;2;1;3;2;2;2;7;5;2;1;3;3;2;5;90;5;8;1.111111111;13.68;4.06;3.378172466;24.18;2.4;25.62333333;70.665;3.915;1.827142857;15.00071429;18.36;12.93;7.350769231;55.41285714;33.97357143
908;BGM-1245;7;1;5;3;3;6;2;3;4;1;1;5;1;5;3;7;5;1;1;1;1;0;1;3;7;5;2;0;3;5;1;7;0;1;NA;1.5;12.22;3.8;3.215199511;19.18;1.996666667;20.33333333;54.92333333;3;1.926875;22.94875;23.47;20.43846154;4.076363636;46.83214286;36.83571429
909;BGM-1248;5;2;5;3;3;3;2;3;4;1;1;5;0;5;1;7;5;1;2;1;2;1;2;2;7;5;3;0;3;3;1;5;100;5;6;1.333333333;13.62;3.54;3.856644505;20.42;3.81;28.4375;60.49583333;4.625;1.921428571;22.66;19.04571429;13.35230769;9.704615385;44.31642857;36.03285714
920;BGM-1262;3;7;5;9;2;4;4;5;4;3;1;3;1;5;7;3;3;1;1;1;2;3;1;2;7;3;2;1;3;3;2;5;110;3;8;1.333333333;12.72;3.14;4.058705488;16.28;2.271666667;26.31125;59.67666667;4.125833333;1.695;13.65571429;12.46642857;7.437692308;7.483846154;45.26428571;34.29307692
921;BGM-1263;7;7;5;5;1;4;2;5;4;3;1;5;1;5;3;7;5;1;4;1;2;0;2;3;7;5;3;0;3;7;2;5;90;1;8;1.142857143;14.88;3.94;3.782770928;22.66;2.053333333;28.08333333;54.6325;3.625;1.823333333;16.25666667;15.04333333;11.16272727;5.072;46.12916667;33.52333333
922;BGM-1265;5;2;5;3;3;6;2;3;4;1;1;5;1;5;3;7;5;1;4;1;2;3;2;2;7;3;2;0;3;3;1;5;100;1;8;1.444444444;13.9;4.32;3.22510101;26.86;2.12;29.77;62.56666667;3.2925;2.004375;26.56625;18.548125;13.954;8.019333333;40.57125;36.44266667
923;BGM-1266;7;7;5;3;1;4;1;3;1;1;1;5;NA;5;7;7;5;1;1;1;3;1;2;NA;3;0;3;0;3;3;NA;3;90;5;8;1;20.44;4.94;4.142526429;26.46;2.416666667;31;64.05;2.666666667;2.108;23.8;14.712;14.64;1.405;37.576;33.194
925;BGM-1268;5;5;5;3;2;7;1;3;4;2;1;5;1;2;3;3;5;1;1;1;2;2;1;2;7;0;3;0;4;7;1;7;90;5;8;2.2;13.7;3.84;3.574754975;18.7;2.573333333;22.66666667;61.69666667;3.333333333;2.0275;25.775;21.37625;16.09285714;5.68;42.92375;35.6275
928;BGM-1272;7;9;5;5;3;6;2;7;4;3;1;5;1;5;3;3;5;1;1;1;1;0;2;2;7;0;3;0;3;NA;1;3;0;3;6;1;16.46;4.56;3.613799449;24.86;2.9;28.33333333;63.92;4;2.126;14.972;15.388;12.065;4.8925;49.132;36.746
930;BGM-1274;5;7;5;5;3;6;2;5;4;3;1;5;0;5;3;7;5;1;1;1;2;0;2;3;7;3;3;0;3;3;2;5;90;3;8;1.5;12.12;3.22;3.767446767;16.26;2.366666667;22;46.16;4;2.017142857;16.33285714;10.04285714;7.496666667;3.945;38.99571429;35.48
931;BGM-1275;3;3;5;3;3;7;1;3;1;1;1;5;1;5;1;7;5;1;1;1;1;0;2;3;3;3;2;0;3;NA;2;5;0;1;8;1.333333333;13.7;3.9;3.515922899;15.06;2.306666667;26.93833333;56.33333333;2.583333333;1.769285714;15.06785714;5.980714286;2.576153846;3.843076923;28.57285714;33.84333333
937;BGM-1283;3;3;5;3;2;6;1;3;1;1;1;3;1;2;3;3;5;1;2;1;3;0;1;2;3;5;3;0;4;7;2;5;80;5;8;1;14.66;5.92;2.476130478;29.84;1.983333333;27.66666667;82.09333333;2;1.709285714;24.94642857;29.90785714;28.26923077;3.29;50.06857143;33.925
938;BGM-1284;5;5;3;3;2;3;4;5;4;2;3;5;0;5;7;7;5;1;1;1;3;1;2;2;7;3;3;0;3;3;3;5;60;5;8;1.222222222;16.16;3.74;4.346659203;22.52;3.923333333;29.87583333;60.34666667;4.584166667;1.7575;13.62125;12.3425;9.901333333;5.202;44.481875;34.93571429
942;BGM-1288;5;5;5;3;3;9;3;5;4;3;1;5;1;5;3;3;5;1;1;1;3;1;2;3;7;5;3;0;3;3;2;5;90;5;3;1.142857143;12.82;3.66;3.500447031;18.04;1.576666667;18.08333333;40.23833333;2.125;1.809230769;11.53153846;4.086923077;1.7925;2.2675;26.23769231;34.88333333
951;BGM-1298;7;1;5;3;1;8;2;3;1;1;1;5;1;5;3;3;5;1;1;1;2;2;1;2;3;NA;2;1;3;3;1;5;90;3;8;2;10.56;2.96;3.573977354;11.06;2.416666667;21;64.64333333;1.833333333;1.966;24.424;12.276;9.914;2.362;18.506;35.315
957;BGM-1308;5;3;5;3;3;6;2;3;1;1;1;5;0;2;3;3;5;2;1;1;2;2;NA;2;3;5;2;1;3;3;1;3;100;3;NA;NA;13.62;4.08;3.341637631;19.98;NA;NA;NA;NA;2.36;32.03333333;11.28333333;7.43;5.085;25.17;37.40666667
958;BGM-1309;5;2;5;3;3;9;2;3;4;1;1;5;1;5;3;3;5;1;1;1;2;2;2;2;7;5;3;1;4;3;3;5;90;5;8;1.2;16.28;4.62;3.527222222;25.32;1.056666667;23.33333333;62.45666667;5.333333333;2.2375;28.1275;27;22.22857143;10.43571429;48.065;34.9175
970;BGM-1324;7;7;5;5;2;4;2;5;4;3;1;5;1;5;3;7;5;1;1;1;3;1;2;2;7;5;3;0;4;7;1;3;80;1;8;1.142857143;17.76;5.72;3.097656409;24.96;2.813333333;24.54166667;59.69666667;2.75;1.795833333;16.65666667;16.30416667;12.79;4.403;49.25666667;34.5175
974;BGM-1328;7;7;5;5;1;3;4;5;4;4;1;5;1;2;3;7;5;1;1;1;2;2;2;3;7;0;3;1;3;5;2;3;90;5;4;1;17.84;6.18;2.884630944;26.46;3.056666667;26.33333333;59.98666667;3.666666666;1.916;23.595;17.921;15.78777778;3.74;41.283;34.819
975;BGM-1329;5;5;5;3;2;4;1;3;1;1;1;3;1;2;3;3;5;1;1;1;1;0;1;3;NA;3;3;0;3;3;2;3;0;5;8;1;13.38;6.02;2.225339346;23.38;1.293333333;27.66666667;47.17;3;1.508;9.672;9.724;5.475;2.9775;53.966;36.746
984;BGM-1342;7;5;5;5;3;6;2;5;4;1;1;5;1;5;3;7;5;1;1;1;1;0;NA;2;7;3;3;0;4;7;2;5;0;5;NA;NA;13.66;3.72;3.672119488;20.74;NA;NA;NA;NA;2.27;36.73923077;19.8875;15.53833333;4.98875;36.08;32.90727273
987;BGM-1346;7;2;5;3;3;8;3;3;4;1;1;5;1;5;3;7;5;1;1;1;2;0;2;3;NA;0;3;0;3;3;2;3;90;5;8;1.5;14.82;4.98;2.976562225;20.82;1.793333333;24.66666667;62.40666667;4.5;1.9125;16.2775;7.718;5.43;4.215;37.375;38.6925
989;BGM-1348;7;2;5;3;3;6;2;3;4;1;1;5;1;5;3;7;5;1;1;1;1;1;1;4;7;3;3;0;3;3;2;5;0;1;8;2;15.16;5.04;3.02017094;24.9;2.476666667;41;58.69555556;3.222222222;2.036;24.81533333;23.46533333;19.49642857;5.374;47.89866667;34.19333333
990;BGM-1349;5;3;5;3;2;4;1;3;1;1;1;5;1;5;3;7;5;1;1;1;1;1;2;2;3;3;2;0;3;3;2;5;0;3;4;1.4;17.8;5.7;3.121407626;28;1.943333333;24.33333333;57.07333333;3;2.168888889;27.91375;7.43625;3.998571429;3.508333333;24.21;36.62571429
994;BGM-1355;5;5;5;3;3;9;3;5;4;3;2;5;1;5;3;3;5;1;2;1;3;3;1;2;7;0;1;1;3;3;1;5;60;3;4;1;10.4;3.98;2.618901099;10.72;1.13;28.88888889;63.89555556;3.222222222;1.345;8.868333333;11.58666667;10.26;5.512;55.00666667;27.678
995;BGM-1356;7;2;5;3;2;8;2;3;4;1;1;5;1;5;3;7;5;1;2;1;2;2;2;2;7;0;3;0;4;3;2;3;80;1;8;1.571428571;19.98;6.6;3.027381621;29.96;2.613333333;37.775;71.61083333;4.083333333;2.275;30.9825;20.35166667;17.45;4.024;36.93833333;35.686
998;BGM-1360;3;3;5;3;3;7;1;3;1;1;1;5;1;5;3;3;5;1;2;1;2;1;2;3;3;3;3;1;4;3;2;5;70;3;4;1.333333333;18.94;5.62;3.365071581;25.04;2.306666667;36.44444444;60.65777778;3.444444444;1.60625;8.74625;5.0625;2.271666667;2.86;39.4525;34.86428571
1000;BGM-1362;5;7;3;5;2;3;3;5;4;3;1;3;0;5;7;7;5;1;2;1;2;2;1;2;7;5;3;1;3;3;2;5;80;5;3;1.333333333;15.62;5.08;3.080812189;22.48;2.793333333;32.5;53.75416667;5.125;1.7564;18.9512;15.1128;9.9525;6.496;39.7184;35.15454545
1001;BGM-1363;5;5;5;3;3;9;3;5;4;1;1;5;1;5;3;3;5;1;1;1;1;0;2;2;7;5;3;0;3;3;1;5;0;1;8;1.714285714;11.6;3.18;3.676690115;16.58;2.256666667;24.83333333;51.65888889;4.166666667;2.035789474;17.23263158;13.18578947;8.078333333;6.198235294;42.73842105;37.90368421
1010;BGM-1373;5;2;5;3;3;9;3;3;4;1;1;5;1;5;3;7;5;1;1;1;1;1;1;2;7;3;3;0;4;3;2;3;0;5;8;1.4;16;4.32;3.702383694;21.32;2.876666667;26.88888889;59.16444444;3.666666667;1.921666667;20.325;18.47166667;13.132;3.8;43.085;36.04666667
1011;BGM-1376;7;3;5;3;1;4;1;3;1;1;1;5;1;2;3;3;5;1;1;1;2;1;2;2;3;5;3;0;3;5;1;3;50;3;4;1.75;19.16;5.84;3.278978651;27.52;2.173333333;21.88888889;55.10333333;2.444444444;2.142857143;29.24714286;20.21571429;13.65;4.87;41.09428571;36.85857143
1012;BGM-1377;7;3;5;3;1;4;1;3;1;1;1;5;1;5;3;7;5;1;1;1;3;0;2;2;3;5;2;0;3;3;2;5;40;3;4;1;16.12;4.34;3.712594051;22.9;1.916666667;32;54.25888889;4.666666667;2.034444444;24.22333333;16.40222222;13.71375;3.94;41.07222222;37.77285714
1014;BGM-1379;5;1;5;3;3;9;3;3;4;1;1;5;0;5;7;7;5;1;1;1;3;2;2;3;7;0;3;1;3;3;1;5;90;5;8;1;13.86;3.62;3.839318885;20.88;2.08;31;69.35666667;3.666666667;1.986;20.956;17.238;12.625;5.63;45.294;35.94
1015;BGM-1380;7;3;5;3;3;9;3;3;4;2;1;5;1;5;3;3;5;1;1;1;2;0;NA;3;7;3;3;0;4;7;1;3;80;3;NA;NA;18.02;5.5;3.276748346;27.1;NA;NA;NA;NA;2.77;30.14;35.55;35.55;0;54.12;34.08
1017;BGM-1383;5;7;5;5;3;9;3;5;4;2;1;5;1;5;3;3;5;1;2;1;2;2;NA;2;7;5;3;0;3;3;2;5;90;5;8;1.5;14.02;3.96;3.548296698;26.38;2.573333333;33;68.53;2.666666667;1.656666667;18.26833333;15.25166667;10.815;4.431666667;46.46666667;32.89333333
1018;BGM-1385;5;3;5;3;3;6;2;3;4;1;1;5;1;5;3;3;5;1;1;1;2;1;2;4;NA;3;3;0;4;3;3;3;90;5;8;1;13.38;4.74;2.823300774;21.88;1.896666667;32.33333333;57.11666667;2.333333333;1.912;18.548;15.116;12.2475;5.3725;41.274;35.816
1019;BGM-1386;7;2;5;3;2;7;1;3;1;3;1;5;1;5;3;3;5;1;2;1;1;0;1;4;3;0;3;0;3;3;3;3;0;3;8;1.4;19.52;5.28;3.702147523;26.08;3.593333333;29.45555556;67.98777778;3.777777778;1.921111111;20.38111111;20.63333333;17.615;4.342857143;48.70666667;34.62444444
1020;BGM-1387;9;3;5;3;3;9;3;5;4;1;1;5;1;5;3;7;5;1;1;1;2;2;2;2;7;0;3;1;3;3;1;3;90;5;8;1;15;4.36;3.466289857;21.18;2.38;27.44444445;72.87888889;3.666666667;1.697777778;16.31444444;20.62666667;16.25625;4.781428571;53.90111111;34.5475
1021;BGM-1388;7;3;5;9;3;9;3;5;4;1;1;3;0;5;3;3;3;1;1;2;2;2;2;2;7;0;3;1;3;3;2;5;120;5;8;1;15.24;4;3.792036699;22.22;3.596666667;26.77777778;73.13555555;4.555555555;1.854;21.339;27.709;23.62;6.53625;56.475;35.912
1022;BGM-1389;9;3;5;3;2;6;3;5;4;3;1;5;1;2;3;7;5;1;2;1;2;1;2;2;7;5;3;1;4;3;2;3;90;5;6;2.6;18.98;6.58;2.886696223;29.6;3.156666667;36.76666667;54.24444444;3.444444445;2.366666667;37.51333333;17.77888889;15.54;3.678571429;33.16888889;39.19
1024;BGM-1393;9;3;3;3;1;3;4;5;2;1;1;5;1;5;3;7;5;1;1;1;1;0;1;1;7;0;3;1;3;5;2;3;0;5;3;1.4375;13.18;4.76;2.774542622;20.04;2.346666667;23.53666667;61.18333334;3.722222222;2.027272727;19.19;14.47727273;7.721111111;4.181111111;45.86272727;35.921
1025;BGM-1395;5;7;5;3;3;9;4;5;4;3;3;5;1;5;7;3;3;1;1;1;2;3;1;2;7;3;2;1;3;3;2;5;100;5;3;1;15.62;4.16;3.764667054;22.14;1.686666667;32.88888889;52.50111111;4.111111111;2.087;23.461;11.958;8.938888889;2.64;32.897;35.58333333
1028;BGM-1398;7;3;5;3;3;7;1;3;1;2;1;7;1;2;7;3;5;1;2;2;3;3;1;2;7;5;3;0;3;7;3;7;110;5;8;1.25;12.76;3.98;3.209553268;19;2.923333333;25.33333333;78.77666667;3.666666667;2.018095238;28.35142857;19.24619048;15.7815;3.984;39.0447619;34.21421053
1030;BGM-1401;5;3;5;3;3;9;3;3;4;1;1;5;1;2;3;3;3;1;2;1;2;1;1;2;7;3;3;0;3;3;3;5;90;5;4;1;11.1;3.44;3.219481196;16.06;2.356666667;41;68.50333333;4.833333333;1.884285714;23.12285714;24.54428571;19.74333333;8.393333333;50.97428571;35.11142857
1031;BGM-1402;5;1;5;3;3;9;3;3;4;1;1;5;1;5;3;7;5;1;2;1;3;NA;1;4;7;3;3;1;3;3;3;5;100;3;8;1;10.54;3.36;3.152971077;13.9;2.516666667;34.33333333;76.10333333;5.333333333;2.134444444;24.80555556;17.05333333;11.62;5.66875;42.00333333;34.66555556
1039;BGM-1413;5;5;5;3;3;9;3;5;4;4;1;3;1;5;7;3;5;1;2;1;2;1;2;3;7;5;2;1;3;3;1;5;60;5;4;1.285714286;11.82;3.72;3.215353146;18.18;1.816666667;22.16666667;48.05555556;2.444444445;1.797058824;18.98882353;10.15117647;6.50875;5.976;34.54411765;35.94941176
1040;BGM-1414;7;7;5;3;3;6;3;5;4;4;1;5;1;2;7;3;5;1;2;1;3;2;2;2;7;5;3;1;4;3;2;5;90;5;4;1;13.2;5.1;2.590196078;17.38;2.096666667;29;52.09111111;3.888888889;1.73;12.56;11.72625;8.834285714;2.798333333;45.745;36.55625
1041;BGM-1415;7;7;5;5;3;9;3;5;4;3;1;5;0;5;1;7;5;1;2;1;2;1;1;3;7;5;3;0;3;3;2;3;90;5;8;1.714285714;9.78;1.98;4.982197938;18.22;2.67;29.66416667;62.30166667;3.084166667;1.809375;20.616875;14.811875;9.956;5.814666667;40.789375;36.141875
1045;BGM-1420;7;1;5;3;3;7;1;3;1;1;1;5;1;5;3;3;5;1;2;1;2;3;2;2;3;5;3;0;4;3;3;5;70;5;8;1;12;3.22;3.739366849;21.84;1.91;25.33333333;72.15;4;2.065833333;29.44416667;19.02916667;17.25636364;2.714285714;37.39416667;34.83090909
1046;BGM-1422;3;3;5;3;3;9;3;5;4;4;1;5;1;5;3;7;5;1;2;1;3;3;2;2;7;5;2;0;4;NA;1;5;100;5;4;1.375;12.2;3.86;3.16112871;16.12;2.303333333;30.66833333;53.22583333;3.458333333;1.61;13.47538462;11.02846154;6.66;5.880833333;41.40076923;36.95272727
1049;BGM-1425;3;3;5;3;2;4;1;3;1;1;1;3;1;2;3;7;5;1;2;1;1;0;NA;2;3;0;NA;0;3;3;1;3;0;5;NA;NA;11.32;5.14;2.20882987;22.4;NA;NA;NA;NA;1.365;7.055;9.405;6.78;2.625;59.525;38.95
1062;BGM-1442;5;5;3;5;3;6;2;3;3;4;1;5;1;5;3;7;5;1;1;1;2;2;1;2;7;5;3;0;4;3;1;5;90;3;4;1.1;12.06;3.92;3.075721931;19.42;2.036666667;27.125;55.20833333;4.25;1.825384615;11.12538462;12.15076923;8.341666667;5.623333333;50.73153846;34.84583333
1068;BGM-1451;5;5;5;3;3;9;4;5;3;4;1;3;1;5;7;7;5;1;2;1;2;2;2;2;7;5;2;0;3;3;2;5;100;5;3;1.25;10.58;3.64;2.912653813;15.84;1.616666667;23.05555555;47.60555556;2.777777778;1.875833333;18.23;6.664166667;3.190909091;3.529090909;33.33083333;34.8475
1073;BGM-1456;5;5;5;3;3;6;2;3;4;1;1;5;0;5;3;3;5;1;2;1;2;1;2;2;7;5;3;0;3;3;3;5;90;3;6;1.5;12.4;3.84;3.23496337;18.6;3.803333333;31.66666667;73.42;4.666666667;2.130714286;23.26071429;19.16571429;12.99923077;8.916666667;42.49642857;34.05083333
1074;BGM-1457;5;5;5;3;3;6;2;5;4;1;1;5;1;2;3;3;5;1;4;1;1;2;2;2;7;NA;3;0;3;5;2;5;80;1;4;2;16.06;5.68;2.829214396;25.64;1.986666667;27.83333333;60.115;4.041666667;2.157826087;17.79478261;28.87695652;21.69272727;9.605789474;59.00913043;34.34636364
1075;BGM-1458;5;3;5;5;3;9;3;5;4;3;1;5;1;5;3;7;5;1;2;1;3;2;2;2;7;5;3;0;3;3;2;5;90;3;8;2.555555556;11.28;3.54;3.187545334;14.46;2.526666667;26.25;55.145;3.0025;2.174285714;23.11071429;10.28642857;6.475384615;4.017692308;33.06214286;37.37428571
1078;BGM-1466;5;3;5;3;3;7;2;3;3;1;1;5;1;5;3;3;5;1;2;1;2;3;2;1;7;0;3;0;4;3;3;5;100;5;6;1.5;15.64;3.88;4.038076078;23.4;3.306666667;26;65.01666667;3.666666667;1.793333333;15.59;12.97222222;8.72125;5.115;45.92777778;35.30222222
1079;BGM-1468;5;5;5;3;3;7;1;3;1;3;1;5;1;2;7;7;5;1;2;1;2;2;2;2;3;3;3;1;4;3;3;5;80;3;4;1;15.5;4.66;3.325628019;22.62;2.716666667;19;63.21333333;5.433333333;1.68125;16.76375;12.26;6.29;7.93;47.38625;35.325
1080;BGM-1472;7;7;5;5;1;3;4;5;4;4;1;5;1;5;3;3;5;1;1;1;2;3;1;4;7;3;3;1;4;3;1;5;90;5;4;1.8;12.48;4.38;2.850837276;18.82;2.973333333;24.5;50.38333333;2.5;1.710909091;11.27181818;10.21272727;7.066;4.339;42.08818182;35.56
1084;BGM-1476;7;5;5;5;3;9;2;7;4;4;1;5;1;5;3;3;5;1;2;1;1;0;NA;2;7;5;3;0;4;3;2;7;0;3;NA;NA;15.66;4.22;3.713414119;29.28;NA;NA;NA;NA;2.596666667;26.86166667;20.595;15.53166667;6.33;42.59333333;39.455
1085;BGM-1477;7;5;5;3;3;7;1;5;1;1;1;5;1;9;3;3;5;1;1;1;1;2;2;2;3;3;3;1;3;3;2;7;0;5;8;1;17.68;3.1;5.904462251;23.14;1.38;9.333333333;42.76666667;2.666666667;2.29;33.71125;17.81375;15.24142857;4.913333333;32.8625;36.75875
1088;BGM-1481;5;5;5;3;3;6;2;3;4;1;1;5;0;5;3;3;5;1;2;1;2;2;2;2;7;0;3;0;3;3;2;5;100;5;8;1.2;12.56;3.26;3.847270263;19.84;3.236666667;26.33333333;68.00333333;3.666666667;2.158125;23.185;21.918125;16.032;6.452307692;48.8075;35.40733333
1098;BGM-1491;7;7;5;3;2;3;3;3;4;1;1;5;1;5;3;7;5;1;2;1;2;1;1;3;NA;0;2;1;3;3;2;5;90;5;NA;1;17.68;5.54;3.191360383;26.32;2.186666667;33.66666667;79.73333333;3.333333333;2.118571429;23.19571429;8.452857143;4.506666667;5.063333333;23.73142857;35.96666667
1102;BGM-1496;5;5;5;3;3;7;1;5;4;2;2;5;1;2;3;3;3;1;1;1;2;1;2;2;7;3;2;0;3;3;1;3;80;1;4;1.2;14.62;5.08;2.878291317;23.32;2.103333333;22;61.47555555;4.222222222;1.796666667;11.55666667;11.67833333;7.202;5.268;53.41833333;34.465
1103;BGM-1497;7;3;5;3;3;9;3;3;4;2;2;5;1;5;3;3;5;1;1;1;2;1;2;4;7;5;2;1;3;5;2;5;90;3;3;1.142857143;14.68;5;2.95364413;30.38;3.073333333;32.41666667;64.75;5.191666667;1.88;14.835;20.66666667;13.57181818;10.57272727;56.7775;34.44416667
1106;BGM-1502;9;3;3;5;3;9;2;7;3;1;2;3;1;2;3;3;3;1;1;1;2;3;2;2;7;5;3;0;4;3;2;5;90;3;4;1.2;12.34;4.78;2.580133272;20.72;3.61;31.66666667;75.28333333;4;1.981;12.998;17.084;11.37666667;7.044444444;56.085;35.82
1115;BGM-1516;5;1;5;3;2;7;1;3;1;2;1;5;1;5;3;7;5;1;2;1;3;1;2;4;7;5;3;0;4;3;3;5;90;3;4;1.25;13.54;3.8;3.567050396;23.16;2.323333333;32;53.77333333;3;1.742857143;22.61428571;20.02142857;12.74666667;5.113333333;42.42857143;37.66571429
1120;BGM-1521;5;5;5;3;3;7;1;3;1;3;1;5;1;5;1;7;5;1;1;1;2;0;2;3;3;5;3;0;4;3;3;5;50;3;8;1.681818182;13.24;4.08;3.249975834;19.4;3.036666667;26.334;67.63933333;4.766666667;1.861428571;20.06333333;18.40809524;12.57736842;7.336666667;49.31333333;34.62428571
1125;BGM-1532;3;7;5;3;3;9;3;3;4;2;1;5;1;2;3;7;5;1;2;1;2;1;NA;2;7;0;3;0;4;7;1;3;100;5;NA;3;14.44;4.56;3.172262626;21.16;2.566666667;17.33333333;49.55666667;1;2.0275;22.7025;20.295;14.91;5.79;39.325;28.525
1128;BGM-1537;5;7;5;5;3;9;3;5;4;3;1;5;1;5;3;7;5;1;1;1;2;1;2;3;7;3;3;1;4;3;3;5;100;3;6;1.285714286;12.26;3.32;3.69375;16.78;2.353333333;21.33333333;55.25466667;3.166666667;1.85;13.12416667;9.0475;4.71;4.52;36.7525;33.32454545
1129;BGM-1539;7;5;5;3;2;7;1;5;1;1;1;5;1;6;3;3;5;1;2;1;3;1;NA;1;7;5;3;0;4;7;1;5;90;1;NA;NA;17.42;1.48;11.82723443;22.98;NA;NA;NA;NA;2.02;33.70666667;18.97666667;15.63;4.9;32.00833333;32.25666667
1130;BGM-1540;7;5;5;3;3;7;1;3;1;1;1;5;1;6;1;3;5;1;1;1;2;2;NA;4;7;5;3;0;4;3;3;5;90;3;NA;2;13.02;1.88;7.054126984;15.12;3.18;16;66.12333333;1.333333333;2.02;24.65;3.99;0;3.99;13.94;34.23
1131;BGM-1541;7;7;5;5;3;8;3;5;4;3;1;5;1;5;7;7;5;1;1;1;1;0;2;2;7;3;3;0;4;NA;2;7;0;1;4;1;16.64;4.5;3.706596239;23.48;1.633333333;32.33333333;51.77;4.666666667;2.024;8.394;5.418;1.2725;4;40.486;35.7525
1132;BGM-1542;7;3;5;3;3;7;1;3;1;3;1;5;1;5;3;3;5;1;2;1;2;1;2;2;3;0;3;1;NA;3;2;5;120;5;8;1;15.62;5.86;2.67277988;23.1;2.653333333;38;87.18666667;3.333333333;2.108;20.02;18.542;10.8025;5.875;48.948;36.29
1133;BGM-1543;3;7;3;5;2;3;4;5;4;4;1;5;1;5;3;7;5;1;1;1;2;2;NA;1;7;3;3;0;4;3;1;5;90;3;NA;2;11.96;4.72;2.540581906;18.04;NA;NA;NA;NA;2.05;18.49;5.21;0;5.21;21.98;29.29
1136;BGM-1547;7;5;5;5;3;7;1;5;1;1;1;5;1;6;3;3;5;1;1;1;2;2;NA;2;3;3;3;0;4;7;1;5;90;5;NA;NA;18.7;3.7;5.075075023;24.46;NA;NA;NA;NA;1.920833333;22.43416667;21.04833333;16.42333333;5.4;49.16666667;32.28181818
1137;BGM-1549;5;7;5;5;3;9;3;5;4;3;1;5;1;5;7;7;5;1;2;1;2;1;2;2;7;NA;3;0;3;5;2;5;80;1;4;1.8;14.72;3.88;3.826159951;19.76;2.696666667;25.20833333;62.23333333;3.458333333;1.970952381;18.01952381;23.2152381;16.345;8.084736842;56.19142857;35.81714286
1140;BGM-1552;7;3;5;3;3;9;2;3;4;1;1;5;1;5;3;3;5;1;1;1;2;2;2;2;7;3;3;0;3;3;1;7;90;1;8;1.5;11.7;4.06;2.886254076;14.9;1.993333333;19.66666667;53.59666667;6.333333333;2.247857143;32.21928571;35.825;29.74076923;8.81;50.20142857;33.18785714
1144;BGM-1563;7;5;5;3;3;9;2;5;4;4;1;5;1;5;1;3;5;1;1;1;1;0;2;1;7;5;3;0;4;3;2;5;0;3;8;1.333333333;15.28;4.16;3.680627178;21.64;1.146666667;13.66666667;26.55;2;1.643333333;10.11333333;4.756666667;0.97;1.085;27.08333333;31.54
