Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;Vigor;RF;NMa;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
1003;BGM-1398;7;3;5;3;3;7;1;3;1;2;1;7;1;2;7;3;5;1;2;2;3;3;1;2;7;5;3;0;3;7;3;7;110;12.76;3.98;3.209553268;19;2.923333333;25.33333333;78.77666667;8.02841567514941;2.09235990697819;2.00294642584932;8.93005302816941;4.03559442651072;4.01544083178358;4.77983347120933;35.4633622650098;14.663024566743;20.2725489882716;41.7975205911025;1.93058684062496
1004;BGM-1400;9;3;5;3;3;6;3;5;4;4;1;5;0;5;3;3;5;1;2;1;3;2;2;3;7;3;3;1;4;3;1;3;100;16.06;4.76;3.374436856;18.42;2.256666667;31.79166667;57.40416667;4.83728839608932;2.06925494828223;1.82843651687367;8.51385320444679;3.33604525570116;3.94524776816265;4.71283676750503;34.8452988446598;14.0274042958598;16.6543535036763;45.7297467635272;1.84443376913445
1006;BGM-1402;5;1;5;3;3;9;3;3;4;1;1;5;1;5;3;7;5;1;2;1;3;2;1;4;7;3;3;1;3;3;3;5;100;10.54;3.36;3.152971077;13.9;2.516666667;34.33333333;76.10333333;7.42225929007067;2.08532040804996;1.86150802305781;8.96662995205844;4.16698020857797;3.5764534107818;5.36198342469194;34.9999312239598;17.7043552356418;26.2527155019483;40.8595075877131;2.08059430893761
1010;BGM-1408;7;5;5;3;2;7;1;5;1;1;1;5;1;2;3;3;5;1;2;1;2;2;2;2;3;0;3;0;4;3;2;3;80;16.54;5.66;2.923062201;26;2.64;23.04166667;68.1375;6.82169254040193;2.02242857785647;2.03638751185021;8.3855879546918;3.8961034290066;3.41085526277369;5.66520021300754;34.6990850010494;18.5215545526884;21.4277677881827;47.5317197667696;1.80441360724551
1016;BGM-1415;7;7;5;5;3;9;3;5;4;3;1;5;0;5;1;7;5;1;2;1;2;1;1;3;7;5;3;0;3;3;2;3;90;9.78;1.98;4.982197938;18.22;2.67;29.66416667;62.30166667;8.13066289656701;2.00962341396151;2.08904713761222;8.96662995205844;3.83951341269823;3.66906425073927;4.97210784176745;36.6072642142239;15.2410146035863;21.1012806043962;40.5209707807274;1.85836198930176
1018;BGM-1417;7;7;5;5;3;9;3;3;4;1;1;3;1;5;3;7;5;1;2;1;2;0;1;3;7;5;3;0;3;3;3;7;90;18.32;5.12;3.582318083;30.12;2.53;28.11111111;56.80666667;6.18753892481935;2.06925494828223;2.08404752619304;9.76237679465538;3.70743667086288;3.2989683523962;4.12950788008699;33.3957762439173;12.2210703842834;18.9932514950038;40.1422971041268;1.9841703430111
1020;BGM-1420;7;1;5;3;3;7;1;3;1;1;1;5;1;5;3;3;5;1;2;1;2;3;2;2;3;5;3;0;4;3;3;5;70;12;3.22;3.739366849;21.84;1.91;25.33333333;72.15;7.94831456378706;2.06925494828223;2.05804315090305;9.16957705847492;3.79564705315218;3.59106838048798;4.74738349838368;35.9421201426099;13.0739688756982;19.0730658227322;37.4680052032548;1.92061082645094
1024;BGM-1425;3;3;5;3;2;4;1;3;1;1;1;3;1;2;3;7;5;1;2;1;1;0;2;2;3;0;3;0;3;3;1;3;0;11.32;5.14;2.20882987;22.4;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.46520540957921;5.08486870403938;36.746545149469;14.2836082770532;14.44752619641;51.2110929367322;1.61839795891678
1035;BGM-1440;9;3;5;3;3;7;1;3;1;4;1;7;1;5;3;3;5;1;2;1;2;2;2;2;3;5;2;0;4;7;3;7;80;18.52;4.48;4.192117138;24.16;1.553333333;27.77777778;62.36444445;7.981651047062;2.06925494828223;1.94260912340153;8.59852856774146;3.83938621954385;3.39198810312718;5.70176049898743;36.8042883539152;15.8358145968468;12.9645344042076;52.2550787604721;1.90070760005962
1036;BGM-1441;7;5;5;3;3;7;1;3;1;2;1;5;1;5;3;3;5;1;1;1;1;0;2;3;3;5;3;0;3;3;1;5;0;18.02;5.88;3.066004109;28.98;2.96;41.66666667;50.8;4.03546191830197;2.06925494828223;2.01034305421699;8.78230521711468;4.58782445139385;2.94053163336522;5.00581579020522;36.7322555255122;12.8299894078605;15.6795214886072;41.8081188511685;1.9951772007805
1041;BGM-1448;5;5;5;3;3;9;2;5;4;3;1;5;1;9;7;3;5;1;2;1;2;2;1;4;7;5;3;1;3;3;3;5;90;15.94;1.82;8.769212246;18.72;1.116666667;17.33333333;58.41666667;5.28299571821628;2.06925494828223;2.05804315090305;8.96662995205844;4.61735098587598;3.74040892577022;4.36209977759394;34.8055460602786;12.5663761875929;12.1980467664647;52.4836106276372;1.75609818304227
1046;BGM-1454;5;5;5;3;3;6;2;5;2;1;1;5;1;5;3;3;5;1;2;1;2;3;2;2;7;5;3;1;4;3;2;7;100;12.44;3.48;3.593588322;24.38;2.436666667;30.79166667;61.39333333;3.15313719434593;2.03917709942529;2.09590662905754;8.96662995205844;3.91942215445984;3.57384892527588;6.43188096526551;36.2875030620274;18.787837797723;21.1049148231806;47.0328094751906;2.11243498059551
1048;BGM-1456;5;5;5;3;3;6;2;3;4;1;1;5;0;5;3;3;5;1;2;1;2;1;2;2;7;5;3;0;3;3;3;5;90;12.4;3.84;3.23496337;18.6;3.803333333;31.66666667;73.42;4.75491814836944;1.99437622770493;2.04182498921906;8.98232704329558;4.03559442651072;3.01427947534605;6.43215028025763;34.5865872597157;20.5846488570864;22.6446287510496;44.9569528564226;2.00908340990942
1049;BGM-1457;5;5;5;3;3;6;2;5;4;1;1;5;1;2;3;3;5;1;4;1;1;2;2;2;7;5;3;0;3;5;2;5;80;16.06;5.68;2.829214396;25.64;1.986666667;27.83333333;60.115;3.9902564243063;2.05912184368428;2.09285974432437;8.83083560161622;4.1881866269253;1.92951284837752;6.65509379305448;34.7936854698235;21.1172592959201;16.1220848990889;54.2953364483104;2.08359806943624
1050;BGM-1458;5;3;5;5;3;9;3;5;4;3;1;5;1;5;3;7;5;1;2;1;3;2;2;2;7;5;3;0;3;3;2;5;90;11.28;3.54;3.187545334;14.46;2.526666667;26.25;55.145;7.90255548160971;1.91443601067866;2.24131695633623;8.96662995205844;4.45295185153028;3.33977283030029;5.30851074966321;37.2251935571184;13.9021890104535;23.4843636671773;36.5124015191137;2.1652465153321
1063;BGM-1481;5;5;5;3;3;6;2;3;4;1;1;5;0;5;3;3;5;1;2;1;2;2;2;2;7;0;3;0;3;3;2;5;100;12.56;3.26;3.847270263;19.84;3.236666667;26.33333333;68.00333333;5.66497549012616;1.97015967555509;2.01034305421699;9.04829720456544;3.9613220514673;3.46816288126239;6.24857088274848;35.4110292469433;20.5569213347989;23.391395645324;47.0380285298252;2.11373136399563
1064;BGM-1482;5;3;5;3;3;7;1;3;1;1;1;5;1;7;3;3;5;1;2;1;1;0;2;2;3;5;2;0;4;3;2;7;0;17.72;4.22;4.196230599;24.4;2.753333333;27.61111111;56.12333333;8.28472923960137;2.06925494828223;2.08404752619304;9.11313704214095;4.26946502157021;2.63808881587044;5.94809940190791;36.2995222373468;14.6574200906729;15.2572480895374;44.2411534704148;2.03356078514688
1065;BGM-1483;5;7;5;5;3;8;3;5;4;4;1;3;0;2;3;3;5;1;1;1;2;2;2;2;7;0;3;0;4;3;1;3;90;13.36;4.46;2.990043904;19.5;2.76;24;62.13666667;4.57098574481748;2.06925494828223;2.01034305421699;8.95175783359963;4.40809874077041;3.59172299787967;6.64469694692355;35.7380244122457;16.0471547160274;17.5127600158016;46.183193350401;1.83044694198524
1074;BGM-1492;7;7;5;3;1;4;1;3;1;1;1;5;1;2;3;3;5;1;1;1;2;0;2;2;3;0;3;0;4;7;2;3;90;15.5;5.8;2.669885084;23.46;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;8.67892867165004;4.03559442651072;3.54078606651365;4.33482750628436;32.7043781908961;8.4104437872311;19.3178728786926;35.2001151470823;1.80773412064667
1078;BGM-1497;7;3;5;3;3;9;3;3;4;2;2;5;1;5;3;3;5;1;1;1;2;1;2;4;7;5;2;1;3;5;2;5;90;14.68;5;2.95364413;30.38;3.073333333;32.41666667;64.75;3.37795770447162;2.03917709942529;1.98814758910044;8.96662995205844;3.53521842464962;3.3952894230966;6.35502215579078;34.7706886148092;19.9007772454327;16.3008800938757;55.2114573747693;1.84568026726912
1085;BGM-1508;3;7;5;5;1;3;2;5;4;3;1;5;1;5;3;3;3;1;1;1;3;3;2;2;7;5;2;0;3;7;1;5;80;18.44;5.36;3.4627514;32.48;1.446666667;33;52.59333333;6.4550313057244;2.1622912360999;2.05804315090305;8.87001721362377;3.62520467141438;2.39130381239685;5.89846233058385;33.1259981234638;19.5071303380791;17.2329986390005;46.2076926213843;1.96799940790263
1087;BGM-1511;7;3;5;3;2;5;4;3;4;2;2;5;1;5;3;3;5;1;2;1;2;2;2;2;7;5;3;1;3;3;1;3;100;16.38;4;4.120438596;15.44;2.11;20.22222222;58.06666667;6.18753892481935;2.06925494828223;1.94260912340153;7.48462179846972;3.69757165423637;4.10159327950089;4.34314217201938;32.5260104137863;14.1389025173807;13.6765032958329;51.2268372709972;1.52666193802842
1089;BGM-1515;5;5;5;3;3;6;2;5;3;1;1;5;1;5;3;3;5;1;1;1;2;2;2;2;7;0;3;0;4;7;2;5;80;13.76;3.72;3.712472115;21.32;2.563333333;24.66666667;60.35333333;3.77532214885046;2.1930314155347;2.15178145700851;9.6931016353629;4.03559442651072;2.06737189566085;6.31726513759197;33.9044921293089;22.8561819219157;25.9433998336211;42.6111597400702;2.33398687336537
1095;BGM-1521;5;5;5;3;3;7;1;3;1;3;1;5;1;5;1;7;5;1;1;1;2;0;2;3;3;5;3;0;4;3;3;5;50;13.24;4.08;3.249975834;19.4;3.036666667;26.334;67.63933333;8.01756476360952;1.91443601067866;2.09927483095804;8.8104206987535;4.60432716196337;3.13436241825513;5.13409930678996;34.9180307468163;18.01639540325;19.7397519561545;49.3031525129428;1.82223068341534
1096;BGM-1523;7;5;5;3;2;8;1;7;1;1;1;7;1;5;3;3;5;1;3;1;2;1;2;3;3;5;3;0;4;3;2;7;110;14.66;4.36;3.36262894;22.58;2.55;24.66666667;59.16666667;6.18753892481935;2.06925494828223;1.94260912340153;9.28527633830966;4.03559442651072;3.58325928961465;4.3123165996636;34.2267517777292;12.895900895551;20.0979672532748;38.7121389499114;2.1002548919903
1097;BGM-1524;7;5;5;3;3;9;3;5;4;3;1;5;1;7;3;3;5;1;2;1;3;3;2;2;7;5;3;1;3;7;2;7;100;18.18;4.9;3.748048048;25.86;1.53;16;45.98;7.89283879772806;2.06925494828223;2.05804315090305;8.25167387227726;3.28481594560741;2.61835625559644;5.6833942350169;34.4435248251416;17.4474592048055;17.2053579301132;50.9337488590656;2.04904557359545
1103;BGM-1535;5;2;5;3;3;6;2;3;3;1;1;5;1;5;3;3;5;1;1;1;2;1;2;2;7;5;3;0;4;3;1;5;90;14.16;2.78;5.345147665;22.86;2.723333333;21.25;61.18333333;5.45354404001349;1.78297041819034;1.94536162455029;8.42132721230649;3.36011703013438;3.59553670158263;4.37804921280925;35.756643891431;11.0920511809599;18.290808270483;36.3318378611254;2.00986751801912
1109;BGM-1543;3;7;3;5;2;3;4;5;4;4;1;5;1;5;3;7;5;1;1;1;2;2;2;1;7;3;3;0;4;3;1;5;90;11.96;4.72;2.540581906;18.04;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.01034305421699;8.96662995205844;4.03559442651072;3.36092731674223;5.03314378272628;33.5841132736565;13.797347500397;18.4659061843157;38.5058702925359;1.93278524203294
1112;BGM-1547;7;5;5;5;3;7;1;5;1;1;1;5;1;6;3;3;5;1;1;1;2;2;2;2;3;3;3;0;4;7;1;5;90;18.7;3.7;5.075075023;24.46;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.03741789172738;2.05804315090305;9.0526139437587;4.03559442651072;3.45724957560252;4.6247591809707;34.1685231565816;14.0905058824878;17.3432027379071;45.7029934051537;1.83650014054758
1113;BGM-1549;5;7;5;5;3;9;3;5;4;3;1;5;1;5;7;7;5;1;2;1;2;1;2;2;7;5;3;0;3;5;2;5;80;14.72;3.88;3.826159951;19.76;2.696666667;25.20833333;62.23333333;4.17436564522036;2.37311922193955;2.19683524181264;8.23389747038997;3.55906030163017;2.57368375628962;6.9431026216451;36.0670827303679;19.808665321958;17.3491585441705;53.0816266968362;1.91147266668795
1114;BGM-1550;7;3;5;3;3;9;3;3;3;2;1;5;1;5;3;3;5;1;1;2;1;0;2;3;7;5;3;0;3;7;1;5;0;13.28;4.32;3.074146341;17.5;1.863333333;29.33333333;66.87;5.12581959149502;2.06925494828223;2.05804315090305;8.87412024392891;4.41119318373229;2.90629932734657;5.56742323893561;33.2189240792328;17.563753809;14.5689155068466;55.370183177051;1.95420541844535
1116;BGM-1552;7;3;5;3;3;9;2;3;4;1;1;5;1;5;3;3;5;1;1;1;2;2;2;2;7;3;3;0;3;3;1;7;90;11.7;4.06;2.886254076;14.9;1.993333333;19.66666667;53.59666667;7.97042226842126;2.06925494828223;2.17295982173407;9.17897428487975;4.32145433783773;2.64285634945952;7.46673913179936;34.8978506647699;27.1831111314059;27.7296374994618;49.4189045664974;2.16208062703834
1117;BGM-1558;3;3;5;3;3;6;2;3;4;1;1;5;0;5;3;7;5;1;2;1;2;2;2;2;7;0;3;1;3;3;1;3;100;15.64;4.68;3.346153886;22.46;1.183333333;38.66666667;56.73;4.19547421613808;2.06925494828223;2.05804315090305;8.96662995205844;3.504521395901;3.57151838703987;6.11448118039961;36.2190708472482;14.3624720285111;15.2710933036511;47.9864322900761;1.86306516336567
1120;BGM-1563;7;5;5;3;3;9;2;5;4;4;1;5;1;5;1;3;5;1;1;1;1;0;2;1;7;5;3;0;4;3;2;5;0;15.28;4.16;3.680627178;21.64;1.146666667;13.66666667;26.55;7.97042226842126;2.06925494828223;2.01034305421699;8.96662995205844;4.29140965362187;3.52544603315931;4.62161328522843;33.2120474576447;13.2179136791711;15.5956999520708;39.4101218694652;1.74516509638708
1129;BGM-1581;7;7;5;5;2;4;1;5;1;1;1;5;1;5;3;3;5;1;1;2;1;3;2;2;3;3;2;0;4;3;1;5;0;13;3.88;3.351477733;16.54;1.22;33.66666667;50.20333333;7.45795759686035;2.06925494828223;2.05804315090305;8.80151624045631;4.24409326379069;3.33528029038889;5.06005673412711;36.7449287934985;12.6329509677183;17.4278953499799;44.0228956991109;1.69444604655489
1133;BGM-1585;9;5;5;5;3;9;3;5;4;4;2;5;0;2;7;3;5;1;2;1;2;2;2;3;7;3;3;0;3;3;2;7;80;15.44;5.3;2.926987048;20.64;2.606666667;27.58333333;57.8025;6.20878976031623;1.87688601129043;2.01105292057515;8.96662995205844;4.3968568135849;3.04969857631536;5.68997890128379;34.9100552695453;18.3870217053408;19.66065226235;49.8271686905026;2.00320380595137
1136;BGM-1588;9;5;5;5;1;3;4;5;4;4;2;3;0;5;7;7;5;1;1;1;2;1;2;2;7;0;3;0;4;3;1;3;80;15.26;4.9;3.111994291;22.32;1.593333333;28.66666667;67.66666667;7.00500741997624;2.06925494828223;2.05804315090305;8.96662995205844;4.0584266860778;3.30246224415695;5.91432443125975;37.3464251099304;19.6761883029877;22.5212071790017;45.2909264104474;1.84089635260095
1140;BGM-1595;3;5;5;3;3;7;1;5;4;4;1;5;1;5;3;3;5;1;2;1;1;3;2;2;7;5;3;0;3;3;2;7;0;13.44;4.56;2.950324784;19.44;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;8.9934980401665;4.03559442651072;3.57770613473838;6.33651960449971;35.460256435439;19.3329945720597;19.8688638298429;54.8729759564111;2.02394039038981
1143;BGM-1599;5;7;5;5;2;5;3;5;4;2;1;3;1;5;3;7;5;1;2;1;3;3;2;1;7;5;3;1;4;3;2;5;100;12.16;2.32;5.457010655;22.92;2.903333333;28.33333333;67.05333333;6.18753892481935;2.06925494828223;2.01034305421699;8.96662995205844;4.03559442651072;3.77671419272132;5.80517990093158;37.0394700077315;17.6392805982889;21.2913630583799;44.747163893682;1.86168578683734
1148;BGM-1605;3;7;3;3;2;3;4;5;4;1;2;5;1;6;3;3;5;1;1;1;2;2;2;4;7;5;3;0;3;3;3;5;70;15.4;2.98;5.20398569;21.3;2.42;24.77777778;64.48555556;7.89166351618151;2.08509241930535;2.03504028598282;8.96662995205844;3.85596089650519;3.48662710912981;5.69448341818443;34.9418685531999;19.2036748242648;14.4522203787251;55.3017282565078;1.5944978939904
1159;BGM-1618;7;7;5;3;3;9;3;3;4;2;1;3;1;5;3;7;5;1;1;1;2;3;2;3;7;3;3;1;4;3;2;5;90;14.58;5.36;2.722618449;22.4;2.136666667;24;44.66;6.75810949826377;2.06925494828223;1.99583118630479;8.6544739002012;3.13009379751334;3.74889754895502;5.7876331139587;36.2095162189632;12.663389644272;14.9459003061653;38.4216610180182;1.73002350188285
1162;BGM-1621;7;2;5;3;3;6;1;3;1;4;1;5;1;3;7;3;5;1;2;1;3;3;2;2;3;3;3;1;4;7;1;5;100;12.42;4.98;2.49479193;18.48;2.08;26;58.27333333;7.89283879772806;2.03741789172738;1.91503559844617;9.2370742451254;4.75935482149313;3.50015114634312;6.81060626358529;34.4561174259045;22.2685897831234;19.7019728979505;51.4950731293223;1.86298960693504
1163;BGM-1622;3;3;5;3;3;7;1;3;1;1;1;5;1;5;3;3;5;1;1;1;2;2;2;2;3;5;3;0;4;3;3;5;90;13.52;3.82;3.554289211;19.6;2.603333333;26.50083333;61.50583333;8.02592962909471;1.94705099538494;1.94440368218974;8.29474327921734;3.89410638483007;2.54076358578629;6.35882797963477;34.3852939970312;20.4653765517268;17.868322513153;52.0955540990376;1.76131270401791
1168;BGM-1628;3;5;5;3;2;8;2;5;1;3;1;5;1;5;3;3;5;1;2;1;2;2;2;1;3;0;3;1;4;7;1;5;80;14.48;4.26;3.401827979;18.12;2.296666667;20.75166667;64.84833333;8.02592962909471;1.95003349247437;2.02660614594368;8.96662995205844;3.73959777371932;3.57357810906104;4.75355150134356;34.7729138949757;12.4351381172762;14.9206833439787;44.5720322977462;1.61610127736165
1171;BGM-1632;7;7;5;3;2;7;2;5;1;1;1;5;1;5;5;3;5;1;3;1;3;2;2;3;3;0;3;1;4;7;3;3;110;13.06;3.48;3.777470756;18.2;1.646666667;37.66666667;52.65666667;4.4692649568454;2.06925494828223;2.05804315090305;8.26231211586815;4.41518737209713;2.91654521850813;5.91845431170945;31.0235849866636;21.2664725395744;9.64694698015339;63.079274147974;1.48523129725278
1172;BGM-1633;5;1;5;5;2;8;2;3;3;2;1;5;1;5;3;3;5;1;1;1;2;1;2;2;3;5;3;0;3;3;1;5;90;13.62;2.06;6.626473001;16.62;3.03;31.88888889;53.54666666;7.83510652682644;1.92733439594109;2.35235191960102;8.96662995205844;2.71224694808225;3.42395146349297;4.60144687113189;33.0646145431849;12.9117879433995;14.2423556569226;44.9346296674284;1.49994777485938
1175;BGM-1636;7;5;5;3;3;6;1;5;4;1;1;5;1;5;3;3;5;1;1;1;2;2;2;2;7;5;3;0;3;3;2;7;90;20.3;6;3.383595252;29.22;1.69;24.66666667;59.20666667;4.08761813712599;2.06925494828223;2.05804315090305;9.12869798705501;4.7700178560797;3.44757919935052;6.8952985739114;35.0721723995353;27.7716684260021;22.0611733171319;55.2307422575151;2.01541986407506
1176;BGM-1637;5;3;5;3;3;7;4;3;1;2;1;5;1;2;3;3;5;1;1;1;2;2;2;3;3;5;3;0;4;3;3;5;90;11.4;3.5;3.280281531;16.66;2.493333333;24.625;59.44416667;6.20878976031623;2.09625081206595;2.05237257171725;8.96662995205844;5.05439951534965;3.89895671787278;6.30544605122169;36.3944848626553;18.9973235343608;25.1135469436192;42.2774188025532;1.77000109803668
1179;BGM-1640;7;1;5;3;3;9;3;3;4;1;1;5;1;2;3;3;5;1;2;1;1;1;2;2;7;5;3;0;3;3;3;7;80;18.64;5.24;3.558941799;29.04;1.56;30.66666667;60.82;6.18753892481935;2.06925494828223;2.05804315090305;9.26107021708747;4.10780706223706;3.76937778747924;7.24631281316868;36.0304289136586;28.7175959528371;23.8014303073654;52.6176905262821;2.0763343387022
1182;BGM-1646;5;7;5;3;3;9;3;5;4;1;1;5;0;2;3;7;5;1;1;1;2;1;2;3;7;5;3;0;4;3;3;5;90;14.94;4.36;3.431049504;20.72;2.313333333;25.77083333;62.2425;5.58590979140035;2.12726483475956;2.43576231182716;8.96662995205844;4.43780464927612;2.62188935615021;5.79583110605241;35.470481960191;20.3562247245466;24.1878009408738;48.4621247052665;1.97500454057495
1183;BGM-1648;7;5;5;3;3;7;1;3;4;1;1;5;1;5;3;3;5;1;1;1;2;2;2;3;7;3;3;0;3;3;1;7;100;16.9;4.54;3.724040064;30.5;2.226666667;33;65.42666667;4.22165017178189;2.06925494828223;2.05804315090305;9.22322751506667;3.5136740135558;3.03048123226994;6.15666945209169;35.6117321912114;21.4329313538563;24.9448905651358;45.6912036627553;2.06296782478607
1192;BGM-1661;5;3;5;3;3;7;2;3;1;1;1;5;1;5;3;7;5;1;1;1;2;2;2;2;3;5;3;1;4;3;3;5;80;11.62;4.26;2.72589372;20.12;2.39;25.12666667;67.28;4.03989549755301;2.00418220289466;1.86220121843579;8.96662995205844;4.45102840084838;3.70712129384368;4.95033301025997;33.3896612685362;18.0284828960811;14.8789391610217;54.9890787648329;1.59678145161777
1195;BGM-1667;5;3;5;3;3;9;3;3;4;4;2;5;1;6;3;3;5;1;2;1;2;0;2;2;7;3;3;0;4;5;1;5;90;14.36;2;7.387773411;16.92;1.69;20.08333333;51.34083333;3.9276903542924;2.07926935575603;2.15634806920551;8.66073192806642;4.06935143240941;2.54289713182157;5.47728123657619;35.3397365646159;18.5299963834194;18.4107944176633;50.2938504811907;1.74924294407012
1218;BGM-1693;7;2;5;3;3;9;3;3;4;3;1;5;1;5;3;3;5;1;3;2;3;3;1;2;7;3;3;1;3;7;1;7;100;14.58;4;3.648204353;14.44;1.586666667;30.66666667;62.98333333;7.7501195148716;2.05110358214142;2.05804315090305;8.40043343403065;3.7983627660489;3.79598816882124;5.71689485310894;37.3977355809093;16.4516560017199;15.7107798912865;49.5527613633844;1.83641511013927
1221;BGM-1697;5;5;5;3;2;8;1;3;1;1;1;5;1;5;3;3;5;1;1;1;2;1;2;2;3;3;3;0;4;5;1;5;60;11.24;3.34;3.370313096;18.84;1.86;21.08333333;61.96833333;7.87991795829385;1.91886833277737;1.77026515425754;8.96662995205844;4.21903160036165;3.61546493391301;4.53294822240673;30.2089989159283;16.1406552617988;12.9523484580766;55.2423788683714;1.43695522620389
1222;BGM-1698;3;5;5;3;2;5;4;5;4;1;1;5;1;5;1;7;5;1;1;1;3;0;2;2;7;5;3;0;4;3;2;5;70;13.26;3.24;4.09481844;23.96;2.293333333;26.33333333;55.30416667;5.06834096530809;2.07926935575603;2.05258653624632;8.96662995205844;3.95908260764936;3.07870055661397;5.22268244697542;33.0359551210293;18.0626468753929;21.8840436255138;46.396411484137;1.84265455387434
1223;BGM-1699;5;5;5;3;3;7;1;5;1;1;1;3;1;6;3;3;5;1;2;1;2;1;2;2;3;5;3;0;4;3;3;5;80;15.46;1.6;9.711007297;19.52;2.34;20.29166667;54.6325;7.94831456378706;2.06925494828223;1.84463554126979;8.96662995205844;3.2089260902294;3.3686214558073;4.20739202328547;33.3487913089576;10.256944874312;14.3076463795941;38.7856554462186;1.77734926387726
1228;BGM-1704;5;3;5;3;2;5;4;3;4;2;3;5;0;5;7;7;5;1;1;1;2;1;2;2;7;3;3;1;3;3;1;5;90;11.7;3.12;3.750443657;16.36;2.053333333;21.08333333;53.69583333;7.88066281465522;2.09201997744084;2.05258653624632;8.96662995205844;3.75369257279613;3.32138795263944;5.22547508380219;33.6492154106259;12.5045443606031;19.2227324301246;36.7964567065021;1.98557712391971
1238;BGM-1714;7;7;5;5;2;5;2;5;4;1;1;5;1;5;3;7;5;1;1;1;2;2;2;1;7;0;2;0;4;3;3;3;90;17.38;4.62;3.764223218;24.5;2.863333333;19.33333333;63.74333333;6.18753892481935;2.06925494828223;2.25463678454165;8.4713203834909;4.03559442651072;3.58934866906508;5.3581499243971;34.0908101383253;16.3263390302387;22.4147031445553;38.5423885418125;1.69734882850178
1246;BGM-1723;7;9;5;5;2;6;1;7;3;1;1;3;1;5;3;3;5;1;1;1;1;1;1;2;7;5;2;0;4;3;2;7;0;12.14;3.24;3.774677419;21.68;2.443333333;31;59.90333333;7.7501195148716;2.05110358214142;1.94042022743083;8.85768026266735;4.74835675534653;3.04969402503172;6.12984719542982;35.2443593260047;24.3144776470005;18.5389084062844;54.7942175392594;1.85970564169361
1249;BGM-1726;5;3;5;3;3;7;1;5;1;1;1;5;1;5;3;3;5;1;1;1;1;0;2;2;3;5;3;0;4;3;3;5;90;14.56;3.94;3.705983948;19.5;1.896666667;33.54166667;67.0875;7.87991795829385;2.15848275267887;2.37768402906616;9.00147177800957;5.47026269682042;2.30250983088082;7.94908562192008;33.5232279446679;31.093119794672;23.4000627701703;55.2673243765364;2.45010343419334
1256;BGM-1733;3;3;5;3;3;7;1;3;1;1;1;5;0;5;1;7;5;1;2;1;3;3;2;2;3;3;3;0;3;3;3;5;100;11.2;2.54;4.415278583;13.52;3.12;27.3325;72.62916667;8.00761307492694;2.02587519875976;1.98394465243653;8.96662995205844;4.30981543992085;3.74601807230415;6.61738033111434;35.3178306871269;20.7075637387069;22.4817657931198;48.1176897074155;2.09948508615568
1259;BGM-1736;7;7;5;3;3;9;2;5;4;2;1;5;1;5;3;7;5;1;1;1;3;0;2;2;7;0;2;0;4;5;1;3;70;15.74;4.48;3.533667365;24.52;3.756666667;22;65.19666667;6.18753892481935;2.06925494828223;1.97175997895863;8.44027508937117;4.03559442651072;3.39548827978316;5.06995349228121;36.7629070152926;14.4101116603006;15.5901320523739;46.4533663050424;1.68207207795181
1263;BGM-1740;5;5;5;3;3;7;1;5;2;1;1;3;1;5;3;3;5;1;1;1;2;2;1;2;3;3;2;1;4;7;3;5;90;16.08;4.04;4.001902546;18.16;3.443333333;25.22222222;66.58333333;4.99179453745843;2.03545495091727;1.97175997895863;8.96662995205844;2.63689729721694;3.50767236840768;3.847379335566;32.8709848578786;10.3378489549614;16.5618910649748;34.4172879770854;1.89092882671011
1264;BGM-1741;7;5;5;5;3;9;3;5;3;1;2;5;1;9;7;3;5;1;3;1;2;2;2;2;7;5;2;0;3;7;2;5;90;19.58;3.58;5.530456189;24.4;1.893333333;29.66666667;52.01333333;7.87269048587026;2.05110358214142;2.05804315090305;9.24236417383335;4.10780706223706;3.37863291296446;4.92485980252031;36.7279401771764;17.2059918542865;18.8017825994475;41.6197904933989;2.32087177167443
1267;BGM-1744;5;2;5;3;3;9;3;3;4;2;2;5;0;7;3;3;5;1;2;1;2;2;1;3;7;5;3;0;3;3;2;5;100;12.94;2.72;4.818828305;17.26;2.663333333;18.83333333;71.67666667;6.81267311141895;2.09152066624223;1.99443403432228;8.96662995205844;3.90047938379099;3.84238554614274;5.79662240080707;35.9316447085601;22.4023347537854;26.1885613280456;42.9040168303881;2.10542762497539
