Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
750;BGM-1007;7;5;5;3;1;4;2;3;4;3;1;5;1;2;3;7;5;1;1;1;1;0;1;2;7;3;2;0;4;3;1;7;0;12.72;4.38;2.905639947;19.14;1.766666667;26.66666667;44.11;3.74820328654785;4.03559442651072;3.23511092996126;5.12355554041905;32.0317601717233;17.7464640503894;16.6019957294718;48.8759661773191;1.82673908425406
770;BGM-1053;7;7;5;3;3;9;2;5;4;2;1;5;1;5;3;7;5;1;3;1;2;2;2;2;7;5;3;0;4;3;1;5;90;18.3;4.16;4.41038961;26.74;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.22549009027584;4.66247184509434;33.9536037394504;15.1910864466073;20.3485156592335;41.8970876235198;2.10768837211226
772;BGM-1057;7;5;3;3;2;3;4;5;4;3;1;3;1;5;3;3;5;1;2;1;3;2;2;2;7;5;3;1;4;7;2;5;100;15.6;4.98;3.152018893;20.38;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;4.17872317644869;6.20532855551179;34.9235782482511;21.7595700252712;28.513015392937;44.1239579404762;2.13472877047964
781;BGM-1080;7;7;5;5;2;5;4;5;4;1;1;5;0;2;7;7;5;1;1;1;3;2;2;2;7;0;2;0;4;3;3;5;90;13.94;4.08;3.414425777;21.54;2.796666667;23.16666667;60.76666667;7.91419000285762;3.72746590554028;3.71756109740565;5.04909263754544;34.1461103013169;15.21939896965;10.4929970610186;56.9120013165279;1.61011375436984
799;BGM-1116;5;2;5;3;2;4;1;3;1;1;1;4.64077669902913;1;4;3;3;5;1;1;1;1;0;1;2;3;5;3;0;3;3;2;4.87006678809958;0;19.22;6.42;2.994978293;30.12;2.316666667;28.33333333;36.41333333;4.69297481958875;3.47030695198038;3.83373272383254;4.69736845202143;37.6808634208012;15.2887926680025;19.3435384031188;43.1738658212774;1.61002065114325
803;BGM-1121;3;5;5;3;1;5;4;3;4;4;1;5;1;5;3;3;5;1;1;1;3;1;2;1;7;3;3;1;4;3;1;5;90;16.04;4.34;3.705760052;21.36;1.91;32.33333333;65.43666667;3.80233764480012;4.06166574542348;3.93943759623461;5.16857464740014;34.771793133348;15.1139068494737;16.3670193779141;48.4522854670722;1.829918990618
816;BGM-1137;7;7;5;7;3;7;1;5;2;4;3;5;1;5;1;3;5;1;3;1;3;2;2;3;3;5;2;1;3;3;3;7;100;13.72;3.7;3.739951834;13.66;2.276666667;23.61111111;57.65222222;7.73875273276455;2.88551197529327;3.80330060528556;4.65833288907509;33.8614130975362;11.334967591305;12.0252507890793;41.1042070318275;1.92752385020537
822;BGM-1143;7;9;9;9;3;9;3;7;4;2;3;5;0;5;1;7;5;1;1;1;2;0;2;1;7;5;3;0;4;3;1;5;60;12.14;2.76;4.465533844;14.4;2.29;17.41666667;53.09666667;8.02312240181826;2.8827960039888;3.16486689912392;3.68477286416533;31.3253677630918;10.1529460894024;14.4130526503619;36.9162370162006;2.01170804681095
842;BGM-1171;3;1;5;3;2;3;4;3;3;1;1;5;1;5;3;3;5;1;1;1;2;1;2;2;7;5;3;0;4;3;3;7;60;16.78;3.42;4.919278309;24.94;2.846666667;30.21111111;56.86444444;8.02729579745976;3.80801064367069;3.04747137914513;4.52081527930335;39.1697726553947;13.4563860280933;17.1891648341854;43.0563782112685;1.81953419199259
856;BGM-1190;9;3;5;3;3;6;1;5;3;4;2;5;1;2;3;3;5;1;3;1;2;2;1;2;7;5;3;1;4;7;2;7;100;15;6.22;2.412933934;17.14;2.053333333;23.44444445;56.25555556;8.04981962874677;3.03004587733856;3.53958794309551;4.47656177635275;31.6995522687161;14.6600928480944;14.3645533006627;50.6238783217854;1.86187255846058
861;BGM-1198;3;2;5;3;3;9;3;3;4;2;2;5;1;5;1;3;5;1;1;1;2;3;1;1;7;5;2;1;3;5;1;5;80;14.26;4.1;3.483813571;21.86;4.023333333;23.25;62.71916667;7.94498522283648;3.90978972687616;4.29321948656362;4.21763246252175;32.8490795341984;12.8675093827689;17.0166060611465;41.0558916149304;1.92261228885236
862;BGM-1200;7;5;5;5;3;9;3;5;4;1;1;5;1;5;3;3;5;1;2;1;3;3;2;2;7;5;3;0;4;7;3;7;90;11.24;3.86;2.919920269;15.8;4.143333333;32.33333333;70.81333333;6.7127567689795;3.96264357064327;4.47053107006361;7.36314486444975;37.1498321676318;26.5593193899546;24.6692372040662;50.7357003746306;2.12506716178986
867;BGM-1210;3;1;5;3;2;3;4;3;3;2;2;7;1;3;3;3;5;1;2;1;3;2;2;3;7;5;2;1;3;3;1;7;110;17.48;3.98;4.400341402;20.24;2.79;24;63.35;7.67242400855066;3.62451035480611;4.05352270833357;4.79969853310209;34.6136442025431;12.8173944132471;16.621209754603;42.4280821006667;1.77990160801937
882;BGM-1243;5;5;5;3;3;9;3;5;4;2;1;5;1;5;3;3;5;1;2;1;3;2;2;2;7;5;2;1;3;3;2;5;90;13.68;4.06;3.378172466;24.18;2.4;25.62333333;70.665;7.97385610202788;4.23323355113887;4.09630657542358;6.92472404574138;34.3380453282476;19.9805449459644;17.0818047983385;54.8158846232642;1.87460427186219
889;BGM-1253;5;1;5;3;1;3;4;3;4;2;1;5;0;5;7;3;5;1;1;1;3;3;1;2;7;3;3;0;4;3;1;5;90;14.42;3.62;4.007118756;15.66;1.983333333;29.875;66.44416667;5.82133862897337;4.74380111464634;3.77668104512722;7.12814111979459;31.6059259359521;32.4122488093949;21.428541969249;58.6004217778479;1.74733340451535
892;BGM-1257;7;9;5;7;3;6;2;5;3;4;2;5;0;5;7;3;5;1;2;2;4;2;2;2;7;3;3;1;4;3;3;7;90;14.92;4.1;3.719045882;22.5;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;4.10327410106103;5.86067197375289;34.0114332475749;18.7631359734502;18.5215418457546;42.0716993125576;2.17275673264388
901;BGM-1269;5;5;5;3;3;9;2;3;4;1;1;5;1;2;3;3;5;1;4;1;1;0;2;1;7;5;3;0;4;3;2;5;0;12.14;4.24;2.865163921;16.48;1.416666667;25.16666667;61.14833333;7.8607426013638;3.0392695710149;2.12975048939592;4.54624685865482;34.1881058361386;11.879199387628;16.6932431910464;40.4316360615924;1.99233370586123
904;BGM-1273;7;3;5;3;3;9;2;5;4;1;1;4.64077669902913;1;5;3;3;5;1;2;1;2;2;2;2;7;5;3;1;3;3;1;7;100;12.88;3.34;3.862494881;18.26;3.766666667;38.33333333;88.16666667;6.18753892481935;4.03559442651072;4.07573300331472;5.31655883841838;33.1810644948758;17.9933955153213;18.5122837582091;45.9337685356806;1.94999543174139
909;BGM-1280;5;3;5;3;3;9;2;3;4;2;2;5;0;5;3;7;5;1;1;1;3;2;2;3;7;5;3;1;3;3;2;5;80;11.74;2.78;4.236156832;16.86;2.896666667;23.16666667;62.33;8.01173866468707;3.08674035438656;3.78413222494411;5.06255226620485;36.3430665217129;13.8858494183538;19.4263272122916;34.5808969906873;1.99606069295491
928;BGM-1303;5;1;5;3;2;7;2;3;3;3;1;5;0;5;3;3;5;1;2;2;2;2;2;1;7;3;3;0;4;3;2;3;90;13.16;2.68;4.899522145;18.44;2.09;17.66666667;44.33;7.78461574308053;4.03559442651072;3.92636135490806;4.86354707733825;34.2065075971324;13.2323007605769;14.1488234344897;37.5013411037947;1.73802979126065
934;BGM-1310;5;7;5;5;3;9;2;5;4;1;2;5;1;5;3;3;5;1;1;1;2;0;1;2;7;5;3;0;4;3;3;5;100;9.68;3.44;2.822539683;16.9;2.966666667;22.41666667;55.21;3.1711988839944;3.63999403098159;2.82960528337008;5.79650534787137;35.6856131005313;16.6202955626312;22.7062454895176;43.3402509849304;2.14266951238705
936;BGM-1313;5;5;5;3;3;7;1;3;3;1;1;5;1;5;3;3;5;1;2;1;3;2;1;2;7;3;3;0;3;3;1;5;90;14.16;4.72;3.004503714;20.92;2.45;26.75083333;51.16666667;2.96118452409601;4.36245939416207;3.87845247265907;5.82774788135702;35.8371477402453;17.9838642123893;16.9429001631165;51.1333384911871;1.8976298821848
941;BGM-1318;5;5;5;3;3;7;1;3;1;1;1;5;1;4;3;7;5;1;2;1;2;1;2;3;3;5;2;0;4;3;3;4.87006678809958;45;11.56;3.04;3.80734149;13.26;2.706666667;31.335;63.68916667;7.97385610202788;4.29111612295406;3.12882652056742;5.4180304298108;34.9514413484124;17.1401777400373;18.5839393677217;50.5776812216203;1.86458247063202
944;BGM-1323;9;3;5;3;2;7;1;5;3;1;1;5;1;5;3;3;5;1;4;1;2;2;2;2;7;5;3;0;4;3;1;3;110;14.02;5.7;2.458535851;23.98;4.08;36.95;57.90833333;6.9089554466907;4.51116215460585;3.34339541670046;5.10946791322516;36.549708117179;13.9836117556054;16.9408066266689;41.5916056432651;1.72646336943195
952;BGM-1332;7;1;5;3;3;6;4;3;4;1;1;5;1;5;3;3;5;1;3;1;1;0;2;2;7;0;2;0;3;3;2;5;0;12.56;4.44;2.834568246;22.86;3.296666667;30.5;75.145;3.64787041655218;3.74612340805698;3.85336029953503;6.08333659200184;34.7914277123672;20.949549031042;21.2840213130243;47.295229492256;1.81493709290131
968;BGM-1354;7;3;5;3;3;9;1;3;4;1;1;5;1;5;3;3;5;1;2;1;2;2;2;1;7;5;3;0;4;3;1;5;100;18.58;4.5;4.13149266;24.8;2.316666667;26.375;61.42333333;4.35999811029342;3.51264975914288;4.02831605780546;5.44215198711489;34.6285640428092;17.6035690288731;19.0498014222607;45.3584102620038;1.9137689740989
973;BGM-1360;3;3;5;3;3;7;1;3;1;1;1;5;1;5;3;3;5;1;2;1;2;1;2;3;3;3;3;1;4;3;2;5;70;18.94;5.62;3.365071581;25.04;2.306666667;36.44444444;60.65777778;3.44237583478212;3.47238587122808;3.28676581615387;4.04414450255824;34.8961060413591;10.0713247779006;14.1717253162432;39.3696859377249;1.72814195317886
975;BGM-1362;5;7;3;5;2;3;3;5;4;3;1;3;0;5;7;7;5;1;2;1;2;2;1;2;7;5;3;1;3;3;2;5;80;15.62;5.08;3.080812189;22.48;2.793333333;32.5;53.75416667;3.83326298243854;5.40404296432744;4.13949886200201;5.44102720226206;35.8670192225022;14.2748170930197;16.5648105108536;40.3470962444561;1.77457750548531
983;BGM-1370;7;5;5;7;2;5;4;7;4;1;1;5;1;5;3;7;3;1;3;1;1;0;2;2;7;3;3;0;3;3;1;5;0;18.52;3.9;4.754136302;30.64;1.693333333;21.33333333;69.53;4.96150047857823;4.77850852121143;2.53231922832077;6.28125611194496;33.9118891645707;24.3349941443595;24.1869118410358;41.7297574220262;2.26562619970705
1004;BGM-1400;9;3;5;3;3;6;3;5;4;4;1;5;0;5;3;3;5;1;2;1;3;2;2;3;7;3;3;1;4;3;1;3;100;16.06;4.76;3.374436856;18.42;2.256666667;31.79166667;57.40416667;4.83728839608932;3.33604525570116;3.94524776816265;4.71283676750503;34.8452988446598;14.0274042958598;16.6543535036763;45.7297467635272;1.84443376913445
1014;BGM-1413;5;5;5;3;3;9;3;5;4;4;1;3;1;5;7;3;5;1;2;1;2;1;2;3;7;5;2;1;3;3;1;5;60;11.82;3.72;3.215353146;18.18;1.816666667;22.16666667;48.05555556;3.7539122936172;3.17922032820189;4.00682987939832;4.00175190010758;36.1491517313725;11.509121629392;19.8020296559417;33.0606169002993;1.83718611731478
1024;BGM-1425;3;3;5;3;2;4;1;3;1;1;1;3;1;2;3;7;5;1;2;1;1;0;2;2;3;0;3;0;3;3;1;3;0;11.32;5.14;2.20882987;22.4;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.46520540957921;5.08486870403938;36.746545149469;14.2836082770532;14.44752619641;51.2110929367322;1.61839795891678
1026;BGM-1428;7;2;5;3;3;8;3;3;4;3;1;3;0;5;3;3;5;1;2;1;3;3;2;2;7;5;2;1;4;3;2;7;120;16.12;4.8;3.36303288;22.36;1.67;21.33333333;56.52666667;3.90798350116002;3.68644371604259;3.98603192993239;5.58310171034641;33.7482724619007;16.4464045326429;18.4345463505023;46.4983839575386;1.75594335289159
1036;BGM-1441;7;5;5;3;3;7;1;3;1;2;1;5;1;5;3;3;5;1;1;1;1;0;2;3;3;5;3;0;3;3;1;5;0;18.02;5.88;3.066004109;28.98;2.96;41.66666667;50.8;4.03546191830197;4.58782445139385;2.94053163336522;5.00581579020522;36.7322555255122;12.8299894078605;15.6795214886072;41.8081188511685;1.9951772007805
1037;BGM-1442;5;5;3;5;3;6;2;3;3;4;1;5;1;5;3;7;5;1;1;1;2;2;1;2;7;5;3;0;4;3;1;5;90;12.06;3.92;3.075721931;19.42;2.036666667;27.125;55.20833333;4.2014527764048;4.76263346628628;2.95953449233669;5.05099109490167;35.7071444740533;13.9487022588306;13.1619656002896;50.1909432654003;1.82507928548004
1041;BGM-1448;5;5;5;3;3;9;2;5;4;3;1;5;1;9;7;3;5;1;2;1;2;2;1;4;7;5;3;1;3;3;3;5;90;15.94;1.82;8.769212246;18.72;1.116666667;17.33333333;58.41666667;5.28299571821628;4.61735098587598;3.74040892577022;4.36209977759394;34.8055460602786;12.5663761875929;12.1980467664647;52.4836106276372;1.75609818304227
1047;BGM-1455;3;5;5;3;3;6;3;3;4;1;1;5;0;5;3;3;5;1;2;1;2;1;1;4;7;5;3;0;4;3;3;5;110;14.96;3.98;3.776525562;24.54;2.8;32.11111111;61.58222222;3.37511924032713;4.8027627360829;4.09882951967527;6.41672970269629;35.6379121724343;20.2339147833002;21.7084125782896;48.1761964386799;2.0051923092911
1059;BGM-1476;7;5;5;5;3;9;2;7;4;4;1;5;1;5;3;3;5;1;2;1;1;0;2;2;7;5;3;0;4;3;2;7;0;15.66;4.22;3.713414119;29.28;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;2.94825244222323;6.39947513265105;35.8356158319007;20.387693638141;18.5034033113262;49.1277471680532;2.0663630245296
1062;BGM-1480;5;5;5;3;3;7;1;5;1;1;1;5;1;5;3;7;5;1;2;1;2;3;2;2;3;3;3;0;4;3;3;5;90;14.06;2.68;5.270518849;20.6;2.676666667;28.5;61.23416667;5.20662786897028;3.56962472881173;3.26518430132208;5.78371612762354;35.8548355264639;17.8848900760028;22.3990824500956;45.628171785158;1.96183697810635
1066;BGM-1484;7;1;5;3;3;9;3;3;3;1;1;5;1;5;3;3;5;1;2;1;1;2;2;2;7;5;3;0;4;3;1;7;0;17.72;4.86;3.642035119;27.94;1.926666667;32.66666667;44.03666667;7.94831456378706;3.94702673945006;4.27420420142352;5.78109175717417;36.4195105124146;14.3584867184057;19.54242281468;43.357887631662;1.81344663252167
1075;BGM-1494;5;5;5;3;3;6;2;5;4;3;1;5;1;9;3;3;5;1;3;1;1;1;2;2;7;3;2;0;4;7;2;5;100;16.52;2.2;7.520402786;21.1;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;2.56458824977329;5.11125948386516;36.0833064040114;16.8937426030559;20.5418968543866;48.1171127219281;2.01124337368583
1078;BGM-1497;7;3;5;3;3;9;3;3;4;2;2;5;1;5;3;3;5;1;1;1;2;1;2;4;7;5;2;1;3;5;2;5;90;14.68;5;2.95364413;30.38;3.073333333;32.41666667;64.75;3.37795770447162;3.53521842464962;3.3952894230966;6.35502215579078;34.7706886148092;19.9007772454327;16.3008800938757;55.2114573747693;1.84568026726912
1094;BGM-1520;5;2;5;3;3;6;2;3;3;2;1;5;0;5;7;3;5;1;2;1;3;3;1;2;7;5;3;1;3;3;3;5;100;14.4;4.52;3.189166667;15.18;3.45;26.66666667;67.825;4.48149977434479;4.20571067935096;3.92089735942221;5.60319782072142;36.4266046416357;17.6597160616667;22.9904246516788;40.7765225277098;1.99239894491899
1097;BGM-1524;7;5;5;3;3;9;3;5;4;3;1;5;1;7;3;3;5;1;2;1;3;3;2;2;7;5;3;1;3;7;2;7;100;18.18;4.9;3.748048048;25.86;1.53;16;45.98;7.89283879772806;3.28481594560741;2.61835625559644;5.6833942350169;34.4435248251416;17.4474592048055;17.2053579301132;50.9337488590656;2.04904557359545
1101;BGM-1532;3;7;5;3;3;9;3;3;4;2;1;5;1;2;3;7;5;1;2;1;2;1;2;2;7;0;3;0;4;7;1;3;100;14.44;4.56;3.172262626;21.16;2.566666667;17.33333333;49.55666667;6.18753892481935;4.03559442651072;3.80237098533687;4.51189442415956;31.5722915449307;13.740837985838;16.7647188591534;40.9295031631074;1.7687046537398
1102;BGM-1534;7;3;5;3;3;6;2;3;4;1;1;7;1;5;3;3;5;1;3;1;2;1;2;2;7;5;3;0;4;3;1;7;100;20.66;5.82;3.549274462;30.74;3.57;34.55555555;52.57888889;7.91419000285762;3.99378391181356;3.6991779505696;5.5999113394612;34.5305189597364;19.9035697447282;37.2967472968081;37.5128767479876;2.24997644198106
1127;BGM-1579;3;2;5;3;3;9;3;3;4;4;1;3;1;5;3;3;5;1;2;1;2;2;2;2;7;5;3;0;3;3;1;5;110;12.62;4.6;2.754758677;20.94;2.186666667;30.16666667;51.41333333;3.82636822553199;4.61285194526925;3.99948498556025;6.32215932587911;34.8119291732426;21.9478041824622;22.7038425561556;48.4681742204889;1.84122447908999
1140;BGM-1595;3;5;5;3;3;7;1;5;4;4;1;5;1;5;3;3;5;1;2;1;1;3;2;2;7;5;3;0;3;3;2;7;0;13.44;4.56;2.950324784;19.44;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.57770613473838;6.33651960449971;35.460256435439;19.3329945720597;19.8688638298429;54.8729759564111;2.02394039038981
1149;BGM-1606;7;3;5;3;3;6;2;3;4;2;1;3;1;5;7;7;5;1;1;1;3;1;1;3;7;5;2;0;3;3;2;3;80;15.84;3.06;5.20922194;17.1;3.323333333;29.5;55.74666667;7.97042226842126;3.48286029516783;3.67062663906841;4.826561165814;36.077449725947;13.0454685693361;16.4685669739146;41.0987711099798;1.67148094884069
1154;BGM-1611;5;3;5;3;3;9;3;3;4;2;1;3;0;5;7;3;5;1;2;1;2;2;2;3;7;5;3;0;4;7;2;5;90;17.14;4.14;4.170255799;22.86;2.343333333;24;50.03666667;6.18753892481935;4.03559442651072;3.92773276107075;4.11980832556989;35.5298943730854;11.8922651083837;16.1176275998669;42.9249795592799;1.60870508103529
1167;BGM-1627;7;7;5;3;3;8;3;5;4;3;1;5;1;3;3;7;5;1;1;1;2;2;2;2;7;0;2;0;3;3;2;5;90;14.96;2.5;6.030952381;14.02;2.176666667;21;64.32333333;6.15195311318503;3.75194612162068;2.23087751821996;6.45525588577688;36.6929981282471;22.9088582060158;21.7063437477788;51.6402211746085;2.08710025233951
1172;BGM-1633;5;1;5;5;2;8;2;3;3;2;1;5;1;5;3;3;5;1;1;1;2;1;2;2;3;5;3;0;3;3;1;5;90;13.62;2.06;6.626473001;16.62;3.03;31.88888889;53.54666666;7.83510652682644;2.71224694808225;3.42395146349297;4.60144687113189;33.0646145431849;12.9117879433995;14.2423556569226;44.9346296674284;1.49994777485938
1189;BGM-1658;5;3;5;3;3;9;3;3;4;2;1;5;0;5;3;7;5;1;2;1;2;2;2;2;7;5;3;0;4;3;1;5;110;14.68;4.58;3.22206783;19.78;3.16;23.45833333;62.9425;7.94831456378706;4.74983167028223;4.1080401849999;6.002113822922;36.5631028696273;19.0204029415;18.8111314854143;51.4810058379302;1.88481448454563
1191;BGM-1660;7;3;3;5;2;8;1;5;1;1;1;5;1;2;7;7;5;1;2;1;3;2;1;3;3;3;3;0;3;3;1;3;90;10.84;3.1;3.496470588;16.62;2.34;23;54.50333333;3.54475832864493;3.42415388621267;2.57332428020247;3.68628149364836;32.7761845591355;12.0860483842761;15.5980445814832;41.4701928071859;1.9114329973089
1198;BGM-1670;5;5;5;5;3;6;2;5;3;1;1;5;1;5;3;3;5;1;1;1;2;1;2;2;7;5;3;0;4;3;3;5;90;12.62;3.18;3.976071075;21.34;1.906666667;25.45583333;53.2725;3.52326176119512;3.5541092183429;3.57631000796908;5.57798761926228;34.4508397214891;17.7237235930749;19.0004787668881;44.2385855371471;2.0158643111582
1202;BGM-1675;5;7;5;3;3;9;3;5;4;2;3;3;0;5;3;7;5;1;2;1;2;0;2;2;7;3;2;0;3;3;2;5;70;12.38;3.52;3.52947479;18.88;3.196666667;27.46;50.25916667;7.97068525611168;3.23025741763304;4.07152137099514;5.21409789639329;36.3591823531788;11.821126793596;16.8501276730475;39.4806855152806;1.72162955596969
1203;BGM-1677;5;3;3;3;3;9;2;3;4;2;1;3;1;5;3;7;5;1;1;1;3;2;2;2;7;5;3;0;3;3;1;5;90;14.22;3.68;3.874632622;18.2;2.216666667;32.58333333;58.775;4.4692649568454;4.50107395765083;3.33236698950404;7.61399037956191;37.1665443624683;21.3697920045767;24.1322402812708;47.7148086619246;2.11472797389653
1209;BGM-1683;5;3;5;3;2;3;3;3;4;3;1;3;1;5;3;3;5;1;2;1;3;3;2;2;7;5;3;0;4;3;1;5;90;11.6;4.16;2.792603379;16.68;1.963333333;26.33333333;53.6775;5.17378977280699;5.00852405460602;3.13715922224798;6.8207001810699;35.5675823055754;21.4966790872034;19.5722812737704;51.1839777206483;1.99630005098983
1222;BGM-1698;3;5;5;3;2;5;4;5;4;1;1;5;1;5;1;7;5;1;1;1;3;0;2;2;7;5;3;0;4;3;2;5;70;13.26;3.24;4.09481844;23.96;2.293333333;26.33333333;55.30416667;5.06834096530809;3.95908260764936;3.07870055661397;5.22268244697542;33.0359551210293;18.0626468753929;21.8840436255138;46.396411484137;1.84265455387434
1224;BGM-1700;5;3;5;3;3;9;3;3;4;3;3;3;0;5;3;7;5;1;1;1;2;2;2;2;7;3;3;0;3;3;1;5;80;10.56;2.88;3.672048308;11.74;2.36;27.33333333;57.00666667;6.97837180070581;3.8932292507869;3.98375471296669;6.26087081819325;34.8250564814124;18.9021598718867;19.8210011520072;47.1636368702523;1.87105779820768
1237;BGM-1713;5;3;5;3;2;8;3;3;4;2;3;5;0;5;3;3;5;1;1;1;2;1;2;2;7;5;3;0;4;7;1;3;70;13.42;3.74;3.586346367;17.66;1.81;25.33333333;52.21333333;7.52207398018291;2.93508526662189;3.59467919802343;4.88392853066157;33.12756641527;12.6554820043725;13.0178666193805;43.9205113829249;1.62617981157639
1253;BGM-1730;5;3;5;3;3;9;3;3;3;2;1;5;0;5;1;3;5;1;1;1;2;1;1;2;7;5;3;0;3;3;3;3;80;9.78;3.54;2.77639836;17.12;2.85;22;50.25222222;4.56622033827138;3.55906030163017;3.85404956128704;4.77674972529924;35.3107851477598;15.4612447677791;19.2396916085095;40.3255283185651;2.05654428799558
1269;BGM-1746;5;1;5;3;3;7;1;3;2;2;3;5;0;5;7;3;5;1;1;1;2;2;1;2;3;3;3;1;3;3;1;3;80;12.72;3.64;3.496415602;18.88;2.216666667;26.88888889;47.30111111;8.03214831052938;3.73025318503507;4.05719883961636;5.33949359133416;35.2529812293327;16.5137801267836;14.2411254506794;53.1277975267799;1.52737634986446
1284;BGM-1761;5;2;5;3;3;9;2;3;4;4;1;5;0;5;7;3;5;1;1;1;3;2;2;1;7;5;3;1;4;3;1;5;90;11.32;3.74;3.028226031;16.4;2.27;32;58.83166667;4.10432458443753;4.1961133100477;3.75004036376324;6.731642293627;34.8145770571712;21.1114899994648;21.1048801219048;49.3291405440107;1.96581349833324
1285;BGM-1762;5;3;5;3;2;9;4;3;4;4;2;5;1;6;3;3;5;1;1;1;1;0;2;1;7;5;2;0;3;3;3;5;0;13.88;2.28;6.183152022;16.34;1.96;19.41666667;56.36083333;3.35910727931595;4.63192649610108;3.31096733499019;4.87476838110469;35.628112792432;13.0385958258689;16.8366766202803;43.3807194621825;1.7439604725131
1291;BGM-1768;5;7;5;3;2;3;3;5;4;2;3;5;1;8;3;3;5;1;1;1;3;2;2;3;7;5;3;0;4;3;2;5;90;12.52;2.6;4.886313023;17.92;2.363333333;28.375;62.43166667;8.0299419947043;3.53240029132914;3.71296463523122;6.56216758839172;34.9985634071256;19.1972989698684;14.8004076242712;59.2884278391325;1.70303118690314
1311;BGM-1821;3;1;5;3;3;9;3;3;4;4;1;5;0;5;3;3;5;1;2;1;3;2;2;2;7;3;3;1;4;3;1;5;90;10.76;3.86;2.786681787;18.96;1.946666667;25.125;58.44583333;3.59818057491327;3.06716789625174;4.01360269665984;5.56910537666033;34.4336676041743;16.1064577914261;22.6568990492135;38.0219150364005;1.93474626117177
1320;BGM-1840;7;7;5;9;2;5;2;5;4;3;1;5;1;2;3;7;5;1;2;1;1;0;2;2;7;5;3;0;4;7;2;3;0;16.64;4.22;3.949008484;22.6;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;2.6813841472371;3.78105300668741;31.7647444457917;9.54968916734002;11.9419643662313;44.9421484559005;1.81382387967554
1324;BGM-1866;5;5;5;3;3;9;2;3;4;2;2;5;0;9;3;7;5;1;1;1;1;0;2;2;7;3;3;0;3;3;2;5;0;17.22;2.84;6.107992748;24.06;2.5;25.125;44.69166667;4.26232489929832;3.73235644338584;3.46488120330508;4.8003634142668;33.361691245419;13.3775622606595;14.1155672943634;49.1387728409273;1.7284552763836
1332;BGM-1942;5;3;5;3;3;7;2;5;2;1;1;3;0;5;1;3;5;1;1;1;2;3;2;2;3;5;3;1;3;3;2;5;70;14.46;3.92;3.698380039;17.3;1.5;20.75;58.66166667;8.03758726361298;3.98084641788996;2.87561558057161;6.79037926610543;28.9193126532811;27.0762313031095;27.085314857639;47.1271891182296;2.30722856623356
1335;BGM-1962;5;5;5;3;2;5;3;5;4;4;3;5;1;5;1;3;5;1;1;1;3;1;2;1;7;5;3;0;4;3;1;5;90;13.7;3.4;4.035238095;18.74;2.666666667;24.70833333;61.32416667;8.03444472683121;3.90247650285405;3.03714372797252;6.88917150698932;35.4126787019846;22.3538623241775;22.8099678800728;45.5201767105169;2.31070246366809
1342;BGM-2019;7;7;5;3;2;7;2;5;4;1;1;5;1;5;3;3;5;1;2;1;3;3;2;2;7;5;2;0;3;3;2;3;95;14.2;3.64;3.927550097;18.24;1.836666667;25.24166667;61.95083333;7.7306741688635;3.72847496530972;3.35320924297751;6.23537033096554;35.7205913890514;18.3978965759744;18.9672020802309;48.218584954279;2.12183592330657
1361;BGM-2057;9;7;5;3;3;8;3;5;4;4;1;5;0;2;3;7;5;1;1;1;2;1;2;2;7;0;2;1;4;5;1;5;90;20.04;6.22;3.222855863;33.14;1.866666667;23.55555555;55.69333333;3.83704416943623;4.21397978195377;3.33757976321897;6.11683626862771;31.2031527311041;23.4051062775492;22.8627331894796;50.4284783543043;1.95347251376477
1364;BGM-2060;7;3;5;3;3;9;3;5;4;1;1;5;0;6;3;7;5;1;1;1;1;0;1;4;7;5;3;0;3;5;1;3;0;23;2.74;8.420788531;24.06;1.903333333;23.88888889;61.33888889;4.63656215048817;4.87343394506086;2.67204469531101;5.9888680350602;33.0049092797214;18.2222689274168;10.3118828001373;59.5764904833874;1.57143358369133
