Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;Vigor;RF;NMa;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
1274;BGM-1751;7;5;3;3;3;6;3;3;4;1;3;5;0;5;3;3;5;1;2;1;2;2;2;2;7;5;3;0;3;3;2;7;90;16.02;3.72;4.317808303;23.42;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;9.702063764111;4.03559442651072;3.17980635156286;4.15147740943562;36.4941973410951;10.7752445886047;17.2112343611235;40.6081481678724;2.07702733319525
1278;BGM-1755;5;3;5;3;2;5;3;3;4;4;1;3;1;5;3;3;5;1;2;1;2;1;2;3;7;5;3;1;3;3;2;5;100;12.28;3.54;3.500004064;22.32;2.716666667;18.66666667;63.93333333;7.82122599756955;2.08248549219539;2.01374776567575;8.96662995205844;3.64364061795483;4.10957036799417;4.75606523866202;35.9440516867978;12.2198188080891;12.1779673106375;51.2611063487956;1.12128213442584
1288;BGM-1765;3;5;5;3;2;5;3;3;4;3;1;5;1;5;3;7;5;1;2;1;3;3;2;2;7;3;3;0;3;3;1;5;100;15.46;4.64;3.345327976;19.04;1.45;27.16666667;53.16333333;6.18753892481935;2.18208945564377;2.15518616846726;8.96662995205844;4.03559442651072;3.95772609361118;5.59490165955924;33.7849611853266;18.0247073184872;20.2821351192273;45.9639722440287;1.94449040708016
1295;BGM-1772;5;5;5;3;3;9;3;3;4;1;1;7;0;5;3;3;5;1;2;1;2;2;2;2;7;3;3;1;4;3;3;5;100;13.64;3.96;3.460832398;17.86;1.36;24.875;51.45083333;5.08326585903424;2.01797603638405;1.88667499436518;8.96662995205844;3.88527335077299;3.76761331905882;4.89364644976852;33.6579361693872;12.0566409173799;14.5539265051902;43.1782818785634;1.72930607755049
1305;BGM-1811;5;5;5;3;3;7;1;3;4;1;1;4.64077669902913;1;3;3;3;5;1;1;1;1;0;2;2;7;5;3;0;4;5;2;3;0;17.82;3.94;4.542818848;25.74;1.233333333;24.88888889;65.63444445;8.02841567514941;2.06925494828223;2.11319838175014;9.29160618782807;5.27623751773955;2.71752039841341;7.03569695145536;34.5754854434591;23.5246818629311;17.6176377705117;58.9809145308582;1.85607500082721
1313;BGM-1824;3;7;3;3;2;5;4;5;4;2;3;5;0;5;7;3;5;1;1;1;3;1;2;2;7;5;3;1;4;7;1;3;80;13.76;3.3;4.209756775;16.86;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;8.74833608182873;4.03559442651072;3.54196005663819;6.22972879264767;36.3641623610859;20.4962810713329;21.8948498949301;49.4595900086562;1.88901217726142
1314;BGM-1828;7;7;5;3;3;8;2;5;2;1;2;5;0;2;7;7;5;1;1;1;2;2;2;1;3;5;2;0;4;7;1;7;80;13.96;4.04;3.452997433;17.26;2.88;20;53.3;7.98049022445786;2.06925494828223;2.15518616846726;9.10432083876454;3.9159515986004;3.05548323353792;5.6348635195105;34.8381238940995;16.7145020377227;21.9767794856287;41.7213226282925;2.12180373416825
1315;BGM-1830;5;2;5;3;1;7;1;3;2;2;3;5;0;5;7;7;5;1;2;1;2;3;2;2;3;0;3;1;3;5;1;5;100;13.84;3.78;3.700467448;18.34;2.186666667;32.66666667;60.68333333;6.18753892481935;2.06925494828223;2.11319838175014;8.94192150899767;4.03559442651072;3.85812032667525;4.54083392737168;35.0953188892015;12.6076089088268;14.9720596620655;42.4871311329886;1.98036539068937
1316;BGM-1832;9;9;9;9;3;9;2;7;4;2;3;5;0;5;3;3;5;1;1;1;3;2;2;2;7;5;3;1;4;7;1;3;90;15.96;3.5;4.596104417;18.34;2.38;20.66666667;50.76555556;8.22477581180902;2.06925494828223;1.99867777032838;8.55832888433001;2.43007157899621;3.29200259041068;3.86885911145666;33.1265233164353;7.46382614842576;13.2422175402234;31.6613300238547;1.76937354847837
1319;BGM-1837;7;9;5;5;3;7;2;7;1;1;1;5;1;5;3;7;5;2;2;1;2;3;1;2;3;0;3;0;3;3;3;5;90;12.88;3.54;3.677437533;21.7;2.43;20;53.41333333;7.87845375504499;2.06925494828223;2.03300280889455;9.71452175068085;3.89476769558194;4.17356017191956;6.49779672386355;36.2795577601689;17.215028453458;26.1238824188902;36.9867063012062;1.86405294799075
1323;BGM-1865;5;7;5;3;1;4;1;5;1;1;1;5;1;5;5;7;5;1;1;2;1;0;2;2;3;5;2;0;4;7;1;3;0;15.44;4.6;3.361827122;20.54;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;7.9520373230931;4.03559442651072;2.35454482780826;6.16683379320122;32.4007684415699;21.4675401491844;10.5001853850135;54.4964865151112;1.45734525389363
1324;BGM-1866;5;5;5;3;3;9;2;3;4;2;2;5;0;9;3;7;5;1;1;1;1;0;2;2;7;3;3;0;3;3;2;5;0;17.22;2.84;6.107992748;24.06;2.5;25.125;44.69166667;4.26232489929832;2.14733635271165;1.99463602429564;8.96662995205844;3.73235644338584;3.46488120330508;4.8003634142668;33.361691245419;13.3775622606595;14.1155672943634;49.1387728409273;1.7284552763836
1326;BGM-1873;9;3;5;9;2;5;4;5;4;3;2;5;1;4;3;7;5;1;1;1;2;0;1;2;7;0;3;0;4;3;2;3;90;14.76;3.84;3.853063777;20.68;1.736666667;23.33333334;56.38444444;5.02620361092431;2.09148945241886;2.06185892546387;9.16931890300686;4.09929210141341;3.38782784355231;6.12310846402017;31.5956805512309;17.904242124872;22.0920060501762;44.4494912365523;2.11448129192168
1331;BGM-1884;5;3;5;3;3;9;3;3;4;2;3;7;1;5;1;7;5;1;1;1;3;2;2;4;7;5;3;1;4;7;2;5;70;12.84;3.16;4.122792208;23.8;1.29;21.125;52.98333333;8.00721205073553;1.78047254918273;1.83313134027456;9.28430963065923;3.27774540677987;3.69450345089144;4.59907862379254;28.0803056035941;14.1421385463378;22.3290822933419;34.0092008887862;2.04517088442027
1332;BGM-1942;5;3;5;3;3;7;2;5;2;1;1;3;0;5;1;3;5;1;1;1;2;3;2;2;3;5;3;1;3;3;2;5;70;14.46;3.92;3.698380039;17.3;1.5;20.75;58.66166667;8.03758726361298;2.08276186172888;1.99463602429564;9.43956810138726;3.98084641788996;2.87561558057161;6.79037926610543;28.9193126532811;27.0762313031095;27.085314857639;47.1271891182296;2.30722856623356
1334;BGM-1957;5;1;5;3;3;9;3;3;4;2;3;5;0;6;3;3;5;1;1;1;3;3;2;2;7;5;3;0;3;3;3;4.87006678809958;90;15.62;1.18;13.32750583;17.02;1.893333333;27.19333333;63.95;8.04056222128246;2.00847083112092;1.98215836089165;9.30369009037592;3.56977566041077;3.58606293708653;5.21439004857446;30.3397148387435;18.3893237618978;24.806203769508;41.9884602600755;2.09774521508825
1337;BGM-1980;3;5;5;3;3;9;3;3;4;4;3;3;0;5;1;3;5;1;2;1;2;1;2;2;7;5;3;0;3;3;2;5;100;9.46;3.2;2.960795455;13.62;1.85;19.70833333;49.9075;7.73368105551474;2.02463502792314;1.90352446803889;8.96662995205844;3.42269970592686;3.8248830367967;4.67648569296127;34.2294156505176;13.1267425356222;15.5079878020753;39.7208542453389;1.96888058139332
1338;BGM-1981;5;2;3;3;3;8;3;3;4;4;1;1;0;5;3;3;5;1;2;1;2;3;2;2;7;3;3;0;3;3;2;7;100;11.02;2.74;4.073846571;11.42;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;8.40420545783702;4.03559442651072;3.54078606651365;3.90450569499761;33.7517442830296;8.67794314012207;15.279744898451;37.8267301158346;1.66862941391547
1344;BGM-2022;3;5;5;3;3;7;1;3;1;1;1;5;1;9;3;3;5;1;4;1;1;0;2;2;3;5;3;0;4;3;3;5;0;17.4;3.68;4.734059022;25.56;2.256666667;23.12416667;63.08083333;8.03758726361298;1.93799124547875;2.25652622599498;8.96662995205844;5.68466658184086;2.4475852952333;5.41677818428308;35.7123566868001;17.7895991608519;23.322040483685;41.384200164395;2.18793163055353
1346;BGM-2026;7;3;5;3;3;6;2;5;3;1;1;5;0;5;3;3;5;1;1;1;1;0;1;2;3;5;2;0;4;7;2;5;0;14.98;3.72;4.025319958;20.95;2.471666667;27.16666667;62.34583333;7.83489746691657;2.15187534751511;2.05804315090305;8.96662995205844;3.39759660421083;3.30693823578318;5.68256087358296;36.9546219772259;16.7815419202436;15.5688702744057;51.5748004843217;1.73005734032516
1347;BGM-2028;5;1;5;3;2;3;3;3;3;1;1;5;0;5;3;3;5;1;2;1;2;2;2;2;7;3;3;1;4;3;3;5;80;12.92;3.7;3.495406229;19.84;1.796666667;29.04166667;54.56583333;8.00179527180288;1.98343426781399;1.9768268559149;8.96662995205844;4.37691752369408;3.98118274750219;5.36798004378347;36.9537400369401;16.2767963057067;17.8675267904454;48.3138878232871;1.56922154468772
1350;BGM-2032;7;9;5;7;2;5;4;7;4;4;1;5;0;5;3;7;5;1;2;1;2;2;2;1;7;3;3;0;3;3;2;5;120;13.04;3.44;3.797055363;19.28;2.24;26.95833333;63.30833333;6.10229248081565;2.14733635271165;2.20258701927218;8.96662995205844;4.59111735665115;3.76395119431308;6.75198357782247;36.8574023061413;22.1668627681399;22.0097611802257;48.8846257587054;1.84761637609418
1354;BGM-2047;7;5;5;5;2;4;1;3;1;1;2;3;1;5;3;3;3;1;1;1;3;2;1;2;3;5;2;1;4;3;2;5;90;19.36;4.92;3.941074927;21.2;2.04;29.66666666;67.83777778;6.97439138738296;2.06925494828223;1.99867777032838;8.48422472192557;4.5695115916289;3.44816075529425;6.84500619374538;35.7969845452065;22.0883469019317;13.6088466157475;61.6324548615187;1.56860695149453
1362;BGM-2058;7;3;5;3;3;7;1;3;1;1;1;7;1;6;3;7;5;1;1;1;1;0;2;2;3;0;2;0;4;7;3;3;0;22.1;2.78;7.976051535;22.48;1.626666667;19.44444444;50.03111111;6.23106158962293;2.06925494828223;1.99867777032838;8.41588369332214;3.97122419147667;2.78254617740673;4.01135667499944;32.9625735220775;12.2199363798359;11.5974937416201;53.2233023085624;1.68533935947106
1385;BGM-2085;7;3;5;3;1;4;1;3;1;1;1;5;0;7;7;3;5;1;1;1;3;2;1;2;3;0;2;1;4;7;3;5;110;17.96;7.14;2.522621251;28.1;2.466666667;25.33333333;66.78222222;7.97042226842126;2.06925494828223;1.99867777032838;8.42545330049401;3.0021132909106;3.67197839889847;4.64419687971459;33.2654992719611;12.5325057063982;11.4553331953812;51.7183323150193;1.45133042097137
1388;BGM-2091;7;5;5;3;1;5;4;7;2;1;1;5;1;2;1;7;5;1;2;1;2;3;1;2;3;5;3;1;3;3;1;7;120;11.44;3.48;3.289293663;17.44;2.76;34.33333333;69.37333333;6.05998459980876;2.06925494828223;1.91503559844617;8.51575055780414;2.81959406410492;3.07501149749406;5.58746216138872;33.432165979049;12.9161855060546;12.8371480761639;50.4448162825627;1.65135941343362
1394;BGM-2100;7;7;3;3;2;4;2;7;1;1;1;3;1;5;3;3;3;1;1;1;2;3;1;3;3;3;3;0;3;3;1;3;105;11.21;3.71;3.022758057;16.09;2.070833333;38.33333333;61.6825;6.05998459980876;2.06925494828223;2.05804315090305;9.04329269938717;3.90020621794999;2.9144316173706;6.80801045694954;35.0203851789575;26.4642930172819;18.915204608096;53.6185594476842;1.92914264609751
1398;BGM-2104;7;5;3;3;3;9;4;3;4;1;1;1;1;5;7;7;3;1;1;1;2;2;1;3;7;5;2;1;3;3;2;3;80;12.12;3.18;3.811004441;18.12;1.616666667;23.11666667;58.38;7.71509860425475;2.06925494828223;2.038947676354;8.96662995205844;3.84319402721277;3.40816049009113;6.37240499551501;33.3174823028716;16.9042058725296;14.0688164979228;56.528498356392;1.69841825887075
1401;BGM-2108;7;5;5;3;1;4;1;3;1;2;1;3;0;2;3;3;5;1;2;1;1;0;2;2;3;5;3;1;4;7;2;3;0;13.58;4.6;2.964723419;21.4;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;7.81281329168648;4.03559442651072;3.38689030074771;5.04810475998917;33.6254881955906;16.1193603453439;13.8629684701849;57.6216541673359;1.40987962650048
1407;BGM-2120;7;7;3;7;3;6;2;7;4;1;1;3;1;5;3;3;3;1;1;1;2;2;1;3;7;5;3;1;3;3;2;3;115;16.48;4.48;3.705098039;20.8;2.381666667;29.16666667;58.54833333;4.99899047923788;2.06925494828223;2.05804315090305;8.96662995205844;4.78124929430031;3.68487540282696;5.62834502973856;34.7856034933419;25.4793205841047;20.51104470679;54.9734091238373;1.68212841907226
1408;BGM-2121;7;2;3;3;3;5;4;3;4;1;1;5;1;5;5;3;3;1;2;1;2;2;1;3;7;3;3;0;3;3;2;5;105;17.98;4.96;3.696067541;26.76;2.63;36.83333333;59.23666667;7.33119074797822;1.89673410915909;2.3112083002677;8.96662995205844;5.27777641994277;3.46144703309136;7.64361209749306;35.2410693160212;31.9433804606674;38.0920181406178;46.6098764322796;2.15158712069863
1410;BGM-2123;7;5;5;5;3;6;2;5;1;2;1;5;1;5;3;3;5;1;2;1;2;2;2;3;3;5;3;1;3;7;3;3;90;12.2;3.8;3.224430379;21.58;2.658333333;30.24833333;59.26708333;7.69889178989257;2.28915411661839;2.53648115499473;9.51492055540595;4.41177215810938;2.91860746718919;8.5385258170293;36.9048588250033;25.7101022753901;27.4440530932874;46.3166258279752;2.08325905004722
1412;BGM-2127;9;7;5;5;2;3;4;5;4;1;2;5;1;5;3;7;5;1;2;1;3;1;2;2;7;0;2;0;3;3;2;3;90;15.8;4.58;3.455686285;21.02;1.716666667;21.33333333;40.14666667;6.01059471140077;2.06925494828223;2.05804315090305;8.96662995205844;3.9005709522976;3.59207958855221;6.20619961162015;34.2422515747583;24.2869853973181;18.4435599595892;55.2976614654505;1.64389102732643
1446;BGM-2169;5;2;5;3;3;9;3;3;4;4;1;5;0;5;3;3;5;1;1;1;3;2;2;4;7;3;2;1;3;3;1;5;90;16.02;4.56;3.50963231;21.04;1.813333333;27.55555555;55.82777778;5.36619369102859;1.95162679417544;1.92042052267236;8.96662995205844;6.07467573622495;3.28984724477789;5.73470032992725;35.9037170272966;18.2190698053805;17.2792923546382;52.5861404366991;1.91575625016244
1450;BGM-2173;7;5;5;3;3;9;2;3;4;1;1;5;1;5;3;7;5;1;1;1;2;1;2;1;7;0;3;1;4;3;3;5;70;16.66;4.3;3.905830975;21.78;1.623333333;17.66666667;57.44333333;6.18753892481935;2.09148945241886;2.34473573104689;8.96662995205844;4.03559442651072;3.1998601780305;4.99011771838294;31.2824308950705;15.4017797361781;19.7193308005875;41.3879348037193;1.83971484145283
1452;BGM-2175;7;5;5;3;3;9;3;3;4;1;1;5;0;2;3;3;5;1;1;1;1;0;1;1;7;0;2;0;3;3;1;5;0;18.08;5.74;3.145399041;25.78;1.35;21;61.60666667;5.48668318830118;2.09148945241886;2.06185892546387;8.96662995205844;4.88574678128985;3.39178241638262;5.79191961653429;32.0887862648601;18.8063326437203;18.9237804704233;50.7008936627725;1.95293262499723
1453;BGM-2176;3;5;3;3;1;3;4;5;4;3;2;5;1;5;3;3;5;1;2;1;3;3;2;2;7;5;2;1;3;3;1;7;90;18.26;3.82;4.790582281;20.68;1.873333333;24;57.05333333;6.18753892481935;1.95162679417544;2.05804315090305;8.96662995205844;4.03559442651072;3.54408497709153;5.74013747958067;34.9750484757465;17.9352511605129;22.3432657928519;41.3059562033487;1.93881823974207
1454;BGM-2177;5;5;5;3;3;6;2;3;1;1;1;5;1;9;3;7;5;1;1;1;2;1;2;1;3;0;2;0;3;3;1;5;70;20.74;2.76;7.543402261;26.98;2.12;18.66666667;68.05333333;6.18753892481935;2.09148945241886;1.92042052267236;8.96662995205844;4.03559442651072;3.54408497709153;4.97517167241704;32.8999054165521;14.4799086363981;16.2875286862236;47.7584653938014;1.84254636711824
1455;BGM-2178;7;7;5;3;1;3;4;5;4;3;2;5;1;5;3;7;5;1;1;1;3;1;2;2;7;5;2;0;3;3;1;7;70;15.14;2.66;5.698388278;16.32;1.87;22.66666667;61.51;6.18753892481935;1.95162679417544;2.06185892546387;8.96662995205844;4.03559442651072;3.54408497709153;4.72516508535112;34.1279352817192;12.7656301748217;15.2923931746345;45.9470027727112;1.81989416179498
1457;BGM-2180;5;9;9;7;3;9;3;5;4;3;1;3;1;4;3;7;5;1;1;1;1;0;2;2;7;0;3;0;3;3;1;3;0;12.66;2.2;5.760718991;15.5;2.096666667;14;54.95333333;6.18753892481935;2.09148945241886;1.92042052267236;8.96662995205844;4.03559442651072;3.88830977615256;4.49146327570255;32.4536075257391;11.5357246639772;14.1295871282701;46.1612049220664;1.62168736521651
1458;BGM-2181;5;1;5;3;3;5;3;3;4;1;1;3;1;2;7;3;5;1;2;1;2;3;2;3;7;5;3;1;3;3;2;7;100;17.08;4.86;3.514764451;21.06;2.143333333;20.66666667;65.67;6.18753892481935;2.23135211066229;2.20329732825538;8.96662995205844;4.03559442651072;3.88830977615256;5.28496244334654;34.2046871482922;15.9821344236909;16.7752975146611;45.2885294987675;1.80007348213714
1461;BGM-2184;7;5;7;3;3;6;2;3;1;1;1;5;1;9;3;7;5;1;1;1;1;0;2;4;3;5;3;0;4;3;3;5;0;20.7;2.82;7.372102122;24.6;2.22;20.55555556;61.00666667;7.97042226842126;2.09148945241886;1.92042052267236;8.96662995205844;3.60258910441566;3.67129617934792;6.05158668703751;31.9328675657084;14.3032820399942;14.402384348034;51.5470357306123;1.72514097899821
1476;BGM-2201;7;7;5;5;2;6;4;5;1;1;1;5;1;6;7;3;5;1;1;1;2;1;1;2;3;5;2;0;4;3;2;5;50;14.18;4.54;3.127411067;24.24;1.803333333;21;58.53333333;6.18753892481935;2.06925494828223;2.05804315090305;8.34701687057579;3.83249320713621;3.5776724842634;5.71763443976719;32.3732751772316;12.2333171120088;13.0532348181939;56.0945842190246;1.43629704031303
1483;BGM-2209;5;7;5;3;3;9;2;5;4;3;1;5;1;2;7;7;5;1;1;1;2;1;1;1;7;5;3;1;3;3;1;3;80;12.34;4.24;2.915147426;18.82;2.323333333;25.55555555;59.51888889;4.61247400786698;1.95003349247437;1.87059355986853;8.96662995205844;3.38965224049463;3.61292792206321;5.07866394683391;35.8348131478874;12.1132939979043;14.2424168830567;45.7188419506925;1.86631388349937
1486;BGM-2212;7;7;5;5;1;5;4;5;4;3;2;5;1;5;7;7;5;1;1;1;2;2;2;4;7;0;3;1;3;3;2;7;90;18.56;4.44;4.205136156;23.48;1.906666667;27;65.04333333;5.93571584165278;2.06925494828223;2.05804315090305;8.96662995205844;3.61612309829367;2.80710781936455;5.21225863599878;34.3875692397485;13.7753948187757;14.497466678674;51.0212303505931;1.85540033929939
1496;BGM-2226;7;5;5;3;3;8;3;5;4;2;1;7;1;5;3;7;5;1;2;1;2;3;1;2;7;0;3;1;4;3;2;5;140;15.3;3.94;3.937972813;24.12;2.096666667;34.66666667;43.04666667;7.80486287045115;2.06925494828223;2.05804315090305;8.96662995205844;3.67158217311837;3.92379869068125;5.83793843718868;36.7664856531044;17.0295147123257;23.1644663126436;40.4765239026715;2.02407999025628
1501;BGM-2233;7;5;5;3;2;7;2;3;1;1;1;5;1;9;7;7;3;1;4;1;1;0;2;3;3;0;3;0;4;3;1;3;0;13.31;2.59;5.140112718;19.31;2.016666667;33.58333333;66.425;5.09749780226078;2.06925494828223;2.05804315090305;8.96662995205844;3.88597419609423;2.93095829813655;5.63233379867387;32.4675494115255;17.219831253195;16.0967537577441;54.8323384659601;1.77602370662389
1503;BGM-2235;7;7;5;3;2;5;2;5;4;2;1;5;1;5;3;3;5;1;1;1;1;0;2;2;7;0;2;0;4;3;2;3;0;16.02;4.18;3.832666181;26.62;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.23403873549616;5.26612542204749;36.0063461699142;14.5652732391394;15.2920349185344;51.5410357165405;1.52716628630593
1505;BGM-2237;7;5;5;3;3;7;1;3;1;1;1;5;1;5;7;7;5;1;2;1;2;1;2;2;3;0;2;0;4;3;1;5;110;21.64;5.8;3.730838537;30.34;1.923333333;23.66666667;46.37;7.80486287045115;2.06925494828223;2.05804315090305;8.96662995205844;3.42694274055984;3.61934130600978;6.03061939012636;36.2988693970404;13.9057171472626;20.386545027654;37.8970997995728;2.00137726266491
1509;BGM-2242;5;5;5;3;3;7;2;3;1;2;1;5;1;3;3;3;5;1;1;1;1;0;2;2;3;5;3;1;3;3;1;3;0;18.22;5.34;3.41488356;28.12;1.4;17.33333333;42.39333333;6.18753892481935;1.95162679417544;2.06185892546387;8.96662995205844;4.03559442651072;2.96012931774137;4.79994976212041;35.9967148794179;12.5343955570008;14.0141354677821;53.8339983396223;1.52700629865415
1513;BGM-2248;9;3;5;3;3;8;3;5;4;2;1;5;1;5;5;3;5;1;2;1;3;2;2;2;7;0;2;0;4;3;2;3;90;16.12;4.9;3.290006653;28.4;1.706666667;25;45.06666667;7.80486287045115;2.06925494828223;2.05804315090305;8.96662995205844;3.81993699671879;3.77491848800237;6.07815881984735;34.9467779773561;13.7725155750491;20.6123918872559;37.7890858753597;1.96045517621598
1527;BGM-2266;5;7;5;5;1;5;4;7;3;1;1;5;1;5;3;7;5;1;1;1;1;0;2;3;7;0;2;0;4;3;2;5;0;18.46;4.36;4.237218699;27.66;1.363333333;31.33333333;53.34;6.64757718739123;2.06925494828223;2.05804315090305;8.96662995205844;3.6683092915866;2.63986488851024;6.05306182498617;34.3085287201306;15.8874834778918;19.3308369526266;42.8056938704349;2.08293543260619
1538;BGM-2281;7;5;5;3;1;4;1;5;1;1;1;5;1;5;3;7;5;1;1;1;1;0;2;2;3;0;3;0;4;3;3;3;0;17.52;4.5;3.899173046;28.76;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.39244177923109;5.43980887925932;34.8633620599524;16.1646946085127;21.7148393413909;40.40185019747;1.99188506221023
1539;BGM-2283;7;5;5;3;1;3;4;3;4;3;1;3;1;9;3;3;5;1;2;1;1;0;2;2;7;0;2;0;4;3;2;3;0;20.26;6.02;3.371829645;34.64;1.85;31.66666667;51.50333333;7.80486287045115;2.06925494828223;2.05804315090305;8.96662995205844;4.54094220683719;2.60834634198337;6.14061741907211;35.3556888529105;19.4502783982733;22.6314553818152;45.8312900257668;2.26722237569257
1544;BGM-2293;3;1;5;3;3;9;3;3;4;2;2;3;0;5;7;3;5;1;1;1;3;2;1;2;7;5;3;0;4;3;2;5;90;12.74;3.86;3.317660819;12.16;3.656666667;22.66666667;73.7;4.94540147447342;2.06925494828223;2.05804315090305;8.96662995205844;4.08717641813769;3.50959602955924;6.13670797570819;34.8590084591823;17.4252881398009;16.9448498486898;50.8329543678085;1.78603841538818
1545;BGM-2294;5;7;3;5;3;8;1;5;3;2;1;5;1;5;7;3;5;1;1;1;1;0;2;3;7;5;2;0;4;3;3;5;0;16.02;4.5;3.57030563;30.56;1.513333333;20;56.81666667;2.88128033893258;2.06925494828223;2.05804315090305;8.96662995205844;3.80079350680474;3.0371644600474;6.26039904163884;34.7027066068442;21.4880760783889;22.0189550149777;48.1612072625752;2.12236088254834
1559;BGM-2340;5;5;3;3;3;6;2;5;4;1;1;5;1;5;1;3;3;1;1;1;2;2;2;3;7;5;2;0;3;3;1;3;130;14.88;2.66;5.663008798;17.8;1.578333333;30.33333333;51.33333333;3.71057463484438;2.06925494828223;2.05804315090305;8.96662995205844;5.26585286734554;3.25918260310502;6.41027132093493;34.800878654705;17.0806461604842;19.4947476797014;46.1513935453079;2.08508396775544
1565;BGM-2346;3;5;5;3;1;4;1;5;3;1;2;5;1;5;3;7;5;1;2;1;2;2;1;3;7;0;2;1;3;3;2;5;90;10.74;3.64;2.967527151;20.2;1.573333333;26.66666667;47.93;4.57241325662617;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.36264792522726;8.10283905551805;35.3676358603841;18.3302175414528;19.4212714265622;46.4901456600128;1.90415012707794
1567;BGM-2348;7;3;5;3;3;9;3;3;3;1;2;5;1;5;3;7;5;1;2;1;1;0;1;3;7;5;2;0;3;3;2;5;0;14.9;4.08;3.652101846;24.94;2.18;26;43.09;8.05146286356783;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.01842312616623;6.70470439198095;34.4324001528842;19.6315513215296;19.2405356553108;49.0552825103157;2.00325352536718
1570;BGM-2352;3;3;3;3;3;6;2;3;1;1;1;5;1;5;7;7;3;1;1;1;3;2;2;3;7;5;2;0;4;3;1;5;100;7.76;2.5;3.101307692;11.68;1.89;29.5;66.99666667;4.42130958576704;2.06925494828223;2.05804315090305;8.96662995205844;4.46779290244912;2.74654213861339;6.39613132289389;33.7278913291607;22.0907804557561;17.690661533829;58.7331554610106;1.8453506884173
1578;BR-11-24-156;3;7;3;5;3;9;4;3;4;1;1;5;1;5;1;3;5;1;1;1;2;2;2;3;7;0;3;0;3;3;2;3;100;15.42;5;3.091467366;23.56;2.953333333;40.66666667;75.20333333;7.73240558075655;2.06925494828223;2.05804315090305;8.96662995205844;5.00709464176779;3.04529484003828;7.26331178350824;36.3585279118739;26.6680020727875;21.1639520467063;55.3966798572336;2.18173081042911
1582;BR-11-34-69;7;3;3;3;2;5;4;3;4;1;1;3;1;5;5;3;3;1;1;1;3;2;2;3;7;0;3;1;3;3;1;7;105;13.04;3.3;3.980416667;18.14;3.233333333;30.66666667;63.92333333;3.99970953247749;2.06925494828223;2.05804315090305;8.96662995205844;6.05323385586437;2.69016686971928;7.7075021411403;33.261596606079;33.0405476634955;23.5660529177492;57.036869241439;2.26409911074474
1583;BR-12-107-02;3;5;3;3;2;9;2;3;4;3;2;3;1;4;3;3;3;1;1;1;2;2;1;3;7;5;3;0;3;3;1;5;100;15.74;3.42;4.60635101;19.3;1.626666667;33.66666667;61.13666667;4.49112124869877;2.06925494828223;2.05804315090305;8.96662995205844;5.29212192870768;2.67864135911875;6.7642567765074;36.4198873494198;23.8592463043902;22.0243376462231;51.673952653549;2.21538990814366
1587;BRS-Caipira;3;5;3;3;3;6;2;5;4;1;1;5;1;5;3;7;3;1;3;1;2;2;2;3;7;5;3;0;3;3;1;5;100;19.9;4.72;4.231711381;29.56;2.923333333;28;28.54333333;7.73202943934496;2.30025516291178;2.5937748478894;9.63433651208639;7.0859211577549;3.36373657192236;10.0566869876095;37.4731408236068;33.3181344402784;30.6770187725477;51.9161781875002;2.11963619834991
1594;BRS-Jari;9;7;3;3;2;5;4;5;4;3;3;1;1;5;7;3;3;1;2;1;2;3;1;3;7;5;2;1;3;3;1;5;105;14.05;4.47;3.149707577;16.58;1.65;27.53944444;61.32;5.53614477283061;1.82133896979749;1.73304308032081;8.96662995205844;4.71239931277089;3.89423831428656;4.46465009209431;30.0532740354751;14.3651057476726;12.952735188775;54.1001261033343;1.7227643890324
