Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;Vigor;RF;NMa;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
1572;BGM-2354;7;3;5;3;3;7;1;3;3;1;1;5;1;3;3;3;5;1;2;1;1;0;2;3;7;5;3;0;4;3;1;5;0;8.8;1.44;6.157088989;10;2.123333333;29;62.63;7.39414606345494;2.06925494828223;1.91503559844617;8.96662995205844;3.30003512694395;3.34767613413001;5.36819293991657;32.5526403762568;15.0593307792857;11.1841181724859;62.6116022552575;1.71620201711676
1586;BRS-Amansa-Burro;5;3;5;3;3;9;2;3;3;1;1;3;1;5;3;3;5;1;2;1;3;2;1;2;7;0;3;1;3;3;2;5;100;14.68;3.78;3.897276057;14.98;1.906666667;28.33333333;61.98;5.55532048521747;2.20434915246175;2.06234567658537;9.44615620872123;5.50441731332805;3.60220271790701;8.69710322150294;37.3564533809005;27.5095608801184;28.3249295387292;46.9238754868927;2.31944565018291
1590;BRS-Formosa;7;3;5;3;2;8;1;3;3;1;1;5;1;4;3;7;5;1;1;1;2;2;1;2;7;0;2;0;4;7;1;7;90;20.08;3.38;5.965901116;31.5;2.446666667;27.21333333;63.15833333;6.15973158915482;2.33367116741624;2.25698555817691;8.41086953006642;5.46678166382416;2.3139657520092;8.06916789022977;35.4075805707108;26.7220489562498;17.6367469142902;59.8508455309445;1.8270402572426
1597;BRS-NovoHorizonte;7;5;3;3;3;6;2;3;3;1;1;3;1;5;3;3;3;1;1;1;2;3;1;3;3;5;3;0;3;3;1;5;100;15.03;3.63;4.143209321;18.49;4.710833333;32.16833333;68.58097917;7.95981622166115;2.4918377956508;2.43742618823931;8.99833503415947;5.84668703282792;2.74965188009463;9.0900749959576;38.081835807214;30.1198288451852;31.9314824250272;47.8298520019306;2.24912538415841
1605;CPAFRO-03;3;2;5;3;3;6;2;3;4;2;3;5;1;5;3;3;5;1;2;2;2;3;1;3;7;5;2;1;3;3;2;5;100;15.64;4.04;3.879940053;15.64;2.036666667;31.66666667;51.23;8.05146286356783;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.36264792522726;4.96838826383641;33.8468118375499;13.8793435149121;14.1189629567169;47.5267782840527;1.83336198544277
1607;CPAFRO-05;5;9;3;7;1;7;1;3;1;1;1;5;1;5;5;3;5;1;2;1;1;3;1;3;3;0;2;0;3;3;2;3;0;17.5;5.26;3.325604766;30.64;2.5;47;53.91;4.57241325662617;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.53476032475777;5.99881840229648;34.3840749035605;21.8703811352811;19.6825761560823;54.984186446789;1.9692752173823
1612;CPAFRO-12;5;2;7;3;2;5;4;3;4;1;1;3;1;5;1;3;3;1;1;1;2;3;2;2;7;3;2;0;3;3;2;5;100;13.28;3.56;3.731582624;17.82;1.206666667;36.66666667;57.13333333;8.05146286356783;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.41543052725978;5.68825285596342;33.974383921752;18.3436468991047;19.8100801793225;46.726557301977;2.04672141426829
1613;CPAFRO-13;5;7;3;3;3;6;2;3;4;3;1;5;1;5;1;3;3;1;1;1;2;3;1;3;3;5;2;1;3;3;2;5;90;13.76;4.3;3.222125323;21.12;3.016666667;32.33333333;81.75;6.311938060097;2.06925494828223;2.05804315090305;8.96662995205844;4.03559442651072;3.50893179216648;5.86855801922617;34.617648448544;19.9890557318366;19.0399801739796;44.784609480208;1.8264416022494
1621;CPAFRO-29;7;3;5;3;3;9;4;3;4;1;1;5;1;5;5;3;5;1;1;2;2;3;2;4;7;5;3;0;3;3;2;3;90;12.62;4.1;3.080997415;17.9;1.426666667;29.33333333;60.08;6.86013225331075;2.06925494828223;2.05804315090305;8.96662995205844;3.42496562429504;3.39562766694916;5.42591398948112;36.072120048494;22.3272594343748;19.6744032189195;53.5971721597105;1.98466860100624
1626;CPAFRO-42;3;3;5;3;3;8;4;3;4;1;1;3;1;5;5;3;5;1;2;1;3;3;2;3;7;3;3;0;3;3;1;3;90;15.24;4.04;3.780676692;21.64;1.236666667;28.66666667;58.57;6.86013225331075;2.06925494828223;2.05804315090305;8.96662995205844;3.7158432627119;3.35500863204943;5.25689313799592;33.2515738438766;16.8068084825678;21.1718643466718;41.9637978112408;2.06478145746259
1652;SE-09;7;7;3;3;2;3;2;3;4;1;3;5;1;5;3;3;3;1;1;1;2;2;1;3;7;0;3;0;3;3;2;3;95;12.98;3.94;3.309495166;15.08;1.693333333;23;42.90666667;4.48724071956153;2.06925494828223;2.05804315090305;8.96662995205844;3.26714903323908;3.39562766694916;5.79406662419084;37.0812649608419;17.3161199210429;18.7881446779638;46.012829389949;1.90538588237485
