Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
590;BGM-0780-B;9;9;5;7;3;8;2;5;1;3;1;5;0;3;3;3;5;1;3;1;2;2;1;2;3;5;2;0;4;3;2;5;100;13.34;4.3;3.108021673;21.6;2.428333333;20.42222222;63.08833333;7.94724330282429;3.87771139306192;3.28203335815656;4.9405615259065;35.5010988934801;17.4998059969176;16.067863894692;51.5374800193315;1.88047997145454
598;BGM-0793;9;5;5;5;1;3;4;5;2;2;3;5;0;2;3;7;5;1;1;1;3;2;2;3;7;5;3;0;3;3;3;3;90;14.8;5.28;2.799157458;25.3;1.526666667;25.77777778;49.50555555;7.60260113180657;4.06478482793214;3.33680455442419;5.14076064261584;35.240729941418;14.5286781980742;10.9818579128625;57.0955093807883;1.60673046057503
618;BGM-0823;5;7;3;5;2;9;2;5;4;1;1;5;1;1;1;3;3;1;1;2;2;3;1;3;3;5;3;0;3;3;1;5;80;10.7;3.94;2.744166667;15.9;2.033333333;42;77.38666667;7.39414606345494;4.26272455753989;3.39560567835011;6.94091467579217;36.2970315366973;23.7539327532381;29.7218314749996;42.3131732502768;2.09080390126584
648;BGM-0873;7;7;5;5;3;8;2;5;3;1;1;5;0;5;3;3;3;1;1;2;2;3;1;2;7;3;2;1;4;3;2;5;100;11.48;4.1;2.793036399;16.9;3.043333333;26.95833333;61.80416667;8.10409604393212;4.30976700493947;2.97979817352151;7.8422490096571;37.0464160601748;24.4034201768219;34.2100396303934;43.387322050418;2.25945719857578
652;BGM-0878;9;5;5;3;2;3;4;5;2;2;3;3;0;5;3;3;5;1;1;1;3;1;2;2;3;5;3;1;4;7;3;7;100;13.52;4.26;3.186071362;16.4;2.263333333;28;57.935;8.09582306029397;3.24454151063157;4.11948853092639;6.21528722184035;36.2466027101858;15.9418578275926;13.8026184906519;51.28189601849;1.60304883443516
654;BGM-0882;5;3;5;3;1;8;3;3;4;3;2;5;1;6;1;3;5;1;1;1;1;0;2;1;7;5;3;0;4;3;2;5;0;16.86;2;8.42122807;18.68;1.703333333;21.625;61.435;2.73715119159933;4.9093327956156;2.68010674134598;5.74274253801834;34.7386053685948;20.1353079517487;16.3115810053652;55.0098056415431;1.8174711358773
656;BGM-0885;7;3;5;3;2;7;2;5;4;3;2;5;1;5;1;3;5;2;1;1;3;2;1;4;7;5;3;1;4;3;3;3;90;14.6;3;4.868281372;15.68;1.44;37.33333333;58.53333333;4.39065798108539;4.077057979827;3.47273704610517;4.93579508894731;30.9574871109225;23.1727413555545;14.987767360028;57.4658294482089;1.99223297695699
660;BGM-0890;7;1;5;3;3;8;2;3;4;4;1;5;0;6;3;7;5;1;1;2;3;2;2;2;7;3;3;1;3;7;1;7;80;11.84;2.54;4.699296703;12.3;1.453333333;31.33333333;80.64333333;3.75350183271523;4.46779290244912;3.43780698031935;4.622270177825;34.8338441440037;18.6813372042121;18.1615906517242;48.6800909959451;1.8840948767037
665;BGM-0895;5;5;5;5;2;6;4;7;4;2;3;3;1;6;3;3;5;1;2;1;2;3;2;2;7;5;3;0;4;7;1;7;90;17.7;2.06;8.716497327;19.94;2.64;37;67.21;7.92142180354263;5.13535747279048;3.23966577308471;5.20332158997074;34.8385499557948;21.1561680415848;15.953313308447;50.9682998569682;1.81815436747043
669;BGM-0901;7;5;5;5;3;7;1;5;2;2;3;5;1;5;3;3;5;2;2;1;1;1;2;2;3;3;2;0;4;7;3;5;0;17.54;4.44;3.994923077;26.62;2.64;37;81.10666667;8.03294774509116;5.05180751281968;3.16926885971213;7.87961734292647;36.7365368297014;30.8717192764176;30.2006153687021;46.7762783137016;2.01958011527372
683;BGM-0919;9;9;9;9;3;9;3;7;4;2;3;5;0;4;7;3;5;1;1;1;3;2;2;2;7;0;1;1;3;3;1;5;90;14.32;2.04;7.090382659;18.56;2.926666667;18.58416667;61.29333333;8.11838689890699;3.7171514849401;3.26310536556665;4.70905700982425;32.2215220049396;15.4580133343763;16.597845352569;46.2948632336467;2.02796026070407
705;BGM-0947;7;5;3;3;3;9;3;7;4;1;1;5;0;5;3;7;5;1;1;1;1;2;2;2;7;5;3;0;4;7;2;7;0;18.3;4;4.586666667;25.36;1.7;19.66666667;45.43666667;3.4855831473938;5.60522255911114;3.24294395934964;5.68026584258091;35.8617905489068;17.482950486382;29.7613743796833;35.7440358422924;2.1635508354732
716;BGM-0960;5;7;5;3;3;8;3;5;2;2;3;3;0;5;7;3;5;1;2;2;2;3;2;3;3;3;2;1;4;3;2;5;90;12.52;2.54;5.001729194;18.86;2.776666667;16.335;45.9525;8.0919989413381;2.58106979563416;4.12215755710384;4.1600927339736;35.0801179042712;7.78261508596296;16.9609476067145;24.3989159548893;2.0110291843285
717;BGM-0961;3;7;5;3;3;9;3;7;2;2;3;5;0;5;1;7;5;1;1;1;3;2;1;3;3;5;3;0;3;3;2;5;90;15.54;2.66;5.895898642;23.6;2.866666667;18.85555556;51.01222222;8.0919989413381;3.63663570874341;3.63943965500773;4.30439485695536;35.6853357425576;10.8484849482361;20.7514699657264;32.1545054464862;2.19050968372275
728;BGM-0975;9;3;5;5;3;9;3;5;3;2;3;5;0;5;7;7;5;1;2;1;3;2;2;3;7;3;3;1;3;3;3;5;80;16.56;4.54;3.643940849;23.58;2.646666667;23.9375;56.98583333;7.83383257701233;3.97217100035198;2.88714290961294;4.70169507342895;34.6384514575213;12.735579020022;17.7332115659382;42.6898594990303;2.0554656660811
739;BGM-0986;3;5;5;3;1;4;2;5;2;2;3;5;0;4;7;7;5;1;1;1;2;1;1;1;3;5;2;0;3;3;1;3;90;12.26;2.12;5.823527197;11.28;3.45;17.45666667;60.79166667;7.17142885236216;3.79328823748076;3.59834286668235;4.43035402858433;35.1182628140034;11.0262913996258;18.4852934282774;37.3651724400668;1.83778202813634
743;BGM-0992;5;5;5;5;2;8;2;5;1;2;1;5;0;5;3;3;5;1;1;1;3;1;1;2;3;5;3;0;3;3;2;5;90;15.52;4.86;3.195533652;18.4;2.17;24.79166667;60.0725;4.47399864041769;4.38998390534466;3.41316367159248;5.46698232732562;36.0041317429386;15.3837368947855;12.3412172885782;54.6486868083441;1.64479345529152
752;BGM-1015;5;3;5;3;3;9;4;3;4;3;1;3;1;5;1;3;5;1;1;1;2;3;1;2;7;3;2;1;4;5;3;5;100;19.4;7.06;2.750250509;30.74;3.056666667;27.66666667;50.06333333;7.93737271233902;3.86117311747037;4.04422051647639;5.36971657150431;34.1336389416392;17.2395547128776;16.6902010771619;47.0295216855785;1.82540426115148
764;BGM-1040;5;5;5;5;3;7;2;5;1;3;1;5;1;5;7;7;5;1;2;1;2;1;1;1;7;5;2;1;3;3;3;5;90;13.7;4;3.426886088;20.54;2.406666667;33.94444445;59.97111111;7.91419000285762;3.45607299630958;3.49196148893069;5.38263239012081;35.4547485056971;14.0275261152069;15.9319700342613;43.4741283625438;1.89331741962477
777;BGM-1073;7;2;5;3;3;6;3;5;4;3;1;5;1;5;3;3;5;1;3;2;1;0;2;2;7;5;3;0;4;7;3;5;0;15.68;4.36;3.598125324;26.22;1.323333333;22.33333333;64.47;8.05178111318954;4.04309908765219;2.80827803459288;6.64407375604802;37.925940896681;18.2616772384979;27.341101076958;40.6670020961875;2.3017562303136
811;BGM-1130;3;5;5;3;3;6;1;3;4;3;1;5;1;2;3;7;5;1;1;1;2;1;2;3;7;5;1;0;4;3;3;5;90;13.24;4.28;3.098854701;27.78;1.136666667;8.5;40.02;3.55476809797119;3.90694359732941;3.17195862792848;5.73768076848485;30.4635060219196;13.5897734876229;14.444843676484;35.4136335765321;1.83277234289355
813;BGM-1133;3;5;5;3;3;9;3;5;4;2;3;5;1;5;1;7;5;1;1;1;1;0;2;1;7;5;3;0;3;3;1;5;0;15.68;3.38;4.711210595;17.44;2.606666667;18.22222222;54.93555556;7.74372243790892;2.77204734972378;2.79384429653786;4.20941111387037;34.7113012386652;10.7672223484127;15.5645498698385;36.2622193143744;2.02927805261206
816;BGM-1137;7;7;5;7;3;7;1;5;2;4;3;5;1;5;1;3;5;1;3;1;3;2;2;3;3;5;2;1;3;3;3;7;100;13.72;3.7;3.739951834;13.66;2.276666667;23.61111111;57.65222222;7.73875273276455;2.88551197529327;3.80330060528556;4.65833288907509;33.8614130975362;11.334967591305;12.0252507890793;41.1042070318275;1.92752385020537
820;BGM-1141;5;5;5;3;3;7;1;5;3;2;3;5;1;5;1;7;5;1;2;1;3;2;2;3;7;0;3;0;3;3;2;5;90;12.7;3.84;3.337788334;20.08;3.016666667;21.25;37.75333333;8.02312240181826;2.97263468707876;3.65784811613235;3.69578366290147;35.8948835386222;8.54776426398274;19.0819959204302;27.1528883907907;2.27366209299995
822;BGM-1143;7;9;9;9;3;9;3;7;4;2;3;5;0;5;1;7;5;1;1;1;2;0;2;1;7;5;3;0;4;3;1;5;60;12.14;2.76;4.465533844;14.4;2.29;17.41666667;53.09666667;8.02312240181826;2.8827960039888;3.16486689912392;3.68477286416533;31.3253677630918;10.1529460894024;14.4130526503619;36.9162370162006;2.01170804681095
833;BGM-1159;9;1;5;5;2;5;3;3;4;4;2;3;0;5;7;3;5;1;2;1;2;2;2;2;7;3;3;1;4;3;2;7;100;11.7;3.32;3.552412158;15.54;4.133333333;23.975;65.83666667;7.09200871123463;2.82119317265753;3.92442719677776;5.16895983681967;37.0796630506967;14.4768858171358;29.3809382138527;29.1243735126064;2.00446390518602
838;BGM-1164;5;9;5;5;3;8;1;5;1;4;3;5;0;9;7;7;5;1;1;1;3;1;2;1;3;0;3;0;4;3;2;7;100;14.78;2.48;5.948809524;19.66;2.93;24.81583333;65.3375;7.90883835820645;3.35770425213103;2.95682249100835;5.77723650392094;33.4805841262312;21.9568104896056;22.1630587006128;47.8628702992592;2.36926858842327
847;BGM-1178;3;1;5;3;2;3;4;3;4;1;2;5;1;5;3;3;3;2;2;1;3;2;1;2;7;3;2;1;3;3;2;7;80;22.88;4.78;4.793563652;27.44;2.666666667;27.11111111;55.68666667;8.01580471228701;4.2017716801926;3.36315429047204;5.11763777389646;35.077906985992;15.8249243375617;20.693889916461;44.2558560578323;1.85450757280898
856;BGM-1190;9;3;5;3;3;6;1;5;3;4;2;5;1;2;3;3;5;1;3;1;2;2;1;2;7;5;3;1;4;7;2;7;100;15;6.22;2.412933934;17.14;2.053333333;23.44444445;56.25555556;8.04981962874677;3.03004587733856;3.53958794309551;4.47656177635275;31.6995522687161;14.6600928480944;14.3645533006627;50.6238783217854;1.86187255846058
857;BGM-1191;7;9;7;9;3;9;3;5;4;4;2;5;0;5;1;3;5;1;3;1;1;1;1;2;7;3;3;1;4;7;1;7;80;9.3;2.8;3.354560745;9.92;1.04;26;59.35666667;7.83904771723508;4.0561805059026;3.25676148994969;4.26062994458771;32.2308281217412;13.9063520869355;12.9033451791023;52.1245893855629;2.04516523977188
868;BGM-1212;7;5;3;7;3;5;4;7;4;1;1;3;1;5;1;3;3;1;2;1;3;2;2;2;7;0;3;0;3;5;2;5;95;13.08;3.84;3.409147787;19.08;3.273333333;46;39.76;7.83904771723508;4.90025978809338;3.46602630821753;4.97667155708885;35.7688182121264;12.092678994011;17.6332714186073;33.9097265564452;1.84100793995318
877;BGM-1224;5;7;5;5;3;8;2;5;4;4;2;3;1;5;3;3;5;1;1;1;2;3;1;4;7;3;3;0;3;3;3;5;80;12.1;2.8;4.328818345;14.46;4.25;32;103.6666667;7.8750049553517;4.03559442651072;3.67847119439281;5.86698298306904;32.4403863034237;19.3930618262221;24.259958129729;31.8572809270771;2.04129899913209
885;BGM-1249;7;5;5;3;1;5;2;5;1;1;1;5;1;5;7;7;5;1;2;1;2;3;1;2;3;0;2;1;3;7;1;3;100;13.86;4.06;3.416486565;15.2;2.53;28.08333333;62.25083333;7.98785115953898;3.25356260776547;4.32137260802694;5.91466640985503;38.6363176847862;14.1257018005286;15.5982980814586;49.4301617922148;1.68862158727606
889;BGM-1253;5;1;5;3;1;3;4;3;4;2;1;5;0;5;7;3;5;1;1;1;3;3;1;2;7;3;3;0;4;3;1;5;90;14.42;3.62;4.007118756;15.66;1.983333333;29.875;66.44416667;5.82133862897337;4.74380111464634;3.77668104512722;7.12814111979459;31.6059259359521;32.4122488093949;21.428541969249;58.6004217778479;1.74733340451535
891;BGM-1255;5;2;5;3;2;5;2;3;4;1;1;3;0;3;7;7;3;1;1;2;3;3;2;2;7;5;2;1;3;3;2;3;100;18.18;5.74;3.16976716;24.22;1.963333333;21.375;49.9075;6.71790477959239;3.71732797799131;3.96225363847862;4.46015343550052;33.7469636841479;12.7585863790121;9.1575354043203;53.7750388812158;1.32720811242836
928;BGM-1303;5;1;5;3;2;7;2;3;3;3;1;5;0;5;3;3;5;1;2;2;2;2;2;1;7;3;3;0;4;3;2;3;90;13.16;2.68;4.899522145;18.44;2.09;17.66666667;44.33;7.78461574308053;4.03559442651072;3.92636135490806;4.86354707733825;34.2065075971324;13.2323007605769;14.1488234344897;37.5013411037947;1.73802979126065
930;BGM-1305;5;3;5;3;3;7;1;3;3;3;1;5;1;5;3;7;5;2;2;1;2;3;1;2;7;3;3;1;4;3;3;5;130;12.06;4.28;2.812881767;17.16;3.006666667;33.70833333;66.1075;7.98219305145881;2.91839213720375;4.22014954891401;5.7394909404407;34.9404441690591;16.5023342837121;25.2524037073823;37.1444572803092;1.99909609197053
938;BGM-1315;3;5;3;5;3;7;2;5;3;1;1;5;1;5;3;7;5;1;2;1;3;2;2;2;7;0;2;0;4;3;1;3;60;16.42;4.58;3.616452539;24.82;2.09;29.625;51.87416667;3.74050280768085;6.23141001272167;3.26725485201837;6.6649153181233;35.9621884436277;23.378913029365;26.3369998215649;49.0666823556963;1.99498412357645
946;BGM-1325;7;7;5;5;1;7;1;5;1;1;1;3;1;3;3;7;5;1;2;1;3;2;2;3;3;5;3;0;4;3;3;5;100;13.14;3.06;4.307797619;17.26;2.713333333;33;60.02666667;7.08469085648495;3.47447671168515;3.97417750268493;4.3558734577178;37.2421764898181;12.3857472647582;29.9731205759254;34.9760273101973;1.80319939333284
948;BGM-1327;7;3;5;3;3;9;3;3;4;2;1;5;1;5;3;7;5;1;4;1;1;0;1;4;7;5;3;0;4;7;2;3;0;16.08;4.52;3.561243961;23.62;2.123333333;17.55555555;44.83222222;7.11595301589572;2.38752860326679;2.89612963850207;2.91144838177199;29.7718074746328;5.73452806620807;12.1513088811048;25.5771808361064;1.92501780078259
969;BGM-1355;5;5;5;3;3;9;3;5;4;3;2;5;1;5;3;3;5;1;2;1;3;3;1;2;7;0;1;1;3;3;1;5;60;10.4;3.98;2.618901099;10.72;1.13;28.88888889;63.89555556;4.30823119780953;3.19256957857849;3.6906175438045;4.99068253302497;29.6424391105467;14.9456553715948;12.861972801898;54.4532990884497;1.55371743013256
975;BGM-1362;5;7;3;5;2;3;3;5;4;3;1;3;0;5;7;7;5;1;2;1;2;2;1;2;7;5;3;1;3;3;2;5;80;15.62;5.08;3.080812189;22.48;2.793333333;32.5;53.75416667;3.83326298243854;5.40404296432744;4.13949886200201;5.44102720226206;35.8670192225022;14.2748170930197;16.5648105108536;40.3470962444561;1.77457750548531
996;BGM-1388;7;3;5;9;3;9;3;5;4;1;1;3;0;5;3;3;3;1;1;2;2;2;2;2;7;0;3;1;3;3;2;5;120;15.24;4;3.792036699;22.22;3.596666667;26.77777778;73.13555555;7.981651047062;4.200408882615;4.04512562793338;7.07682878828769;35.7712405623356;23.3483977306546;17.8609855046081;54.6368982436717;1.75037995569862
998;BGM-1390;7;1;5;3;2;5;4;3;1;1;2;5;1;3;1;7;5;1;2;1;2;2;2;2;3;0;2;0;4;3;2;3;120;17.74;4.48;3.970635734;27.18;3.016666667;28.33333333;59.94333333;7.96127581999789;5.70855188172078;3.32670280812036;5.82582326538954;36.3660660855755;22.6391641969991;25.9517019917977;46.1812593934436;2.24164420449039
999;BGM-1393;9;3;3;3;1;3;4;5;2;1;1;5;1;5;3;7;5;1;1;1;1;0;1;1;7;0;3;1;3;5;2;3;0;13.18;4.76;2.774542622;20.04;2.346666667;23.53666667;61.18333334;4.01147750189932;3.53040220355473;3.79717573991708;5.18254581158795;35.2118568713205;16.101669181298;17.0871438698783;48.8661976763168;1.95249945836028
1003;BGM-1398;7;3;5;3;3;7;1;3;1;2;1;7;1;2;7;3;5;1;2;2;3;3;1;2;7;5;3;0;3;7;3;7;110;12.76;3.98;3.209553268;19;2.923333333;25.33333333;78.77666667;8.02841567514941;4.03559442651072;4.01544083178358;4.77983347120933;35.4633622650098;14.663024566743;20.2725489882716;41.7975205911025;1.93058684062496
1022;BGM-1423;3;1;3;3;3;9;3;3;4;4;1;5;0;5;3;3;3;1;1;1;3;3;2;2;7;5;3;0;3;7;1;5;100;14.24;3.86;3.694718858;21.78;1.416666667;28.66666667;57.49666667;3.74734059819073;3.9936914027126;4.16368006108945;8.08531084128165;36.1301601857268;28.4371532729777;22.6407565509568;51.8707116888633;1.87905427560945
1023;BGM-1424;5;3;5;3;2;3;4;3;4;1;1;5;0;5;3;7;5;1;1;1;1;0;2;4;7;0;3;0;4;3;3;3;0;15.84;4.4;3.60252341;21.36;1.97;44.33333333;60.23333333;6.20878976031623;4.18245242338737;3.2866519319955;6.2637607108511;37.3933255093657;20.1700000111524;16.1929283044886;55.186283074533;1.71494845440265
1042;BGM-1450;5;1;3;3;1;5;4;3;4;2;3;3;0;5;3;7;5;1;2;1;3;2;2;2;7;5;3;1;3;7;2;5;100;19.98;4.08;4.904481509;25.66;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.54196005663819;5.07862059845607;36.9767892191176;12.8394879435172;23.8090053310548;31.9788767659608;2.00440130342823
1044;BGM-1452;7;5;5;5;2;8;3;3;1;1;1;5;1;8;3;7;5;1;1;1;2;2;1;1;3;5;2;1;4;7;3;5;90;12.64;3.88;3.260445231;14.7;1.183333333;20.33333333;54.02666667;7.42225929007067;3.21541198534551;3.98255252230059;5.43111666672893;33.1569478715331;12.3861095328148;12.5411489834217;41.2549177969858;1.70129415258389
1078;BGM-1497;7;3;5;3;3;9;3;3;4;2;2;5;1;5;3;3;5;1;1;1;2;1;2;4;7;5;2;1;3;5;2;5;90;14.68;5;2.95364413;30.38;3.073333333;32.41666667;64.75;3.37795770447162;3.53521842464962;3.3952894230966;6.35502215579078;34.7706886148092;19.9007772454327;16.3008800938757;55.2114573747693;1.84568026726912
1081;BGM-1502;9;3;3;5;3;9;2;7;3;1;2;3;1;2;3;3;3;1;1;1;2;3;2;2;7;5;3;0;4;3;2;5;90;12.34;4.78;2.580133272;20.72;3.61;31.66666667;75.28333333;4.0340805230106;3.28262124804849;2.82245959712255;5.61551155915811;35.8882666936872;17.3179543475314;16.5211031142949;52.2612965788041;1.9333037353819
1082;BGM-1502-M;7;3;3;7;3;9;4;7;4;2;2;3;1;5;1;3;3;1;3;1;2;2;2;2;7;3;1;1;3;3;3;3;90;16.66;5.58;2.987416569;25.78;1.806666667;24.44444444;50.52111111;4.08299523361513;5.6916891742513;3.44729076273108;4.76352163027419;34.5157973061852;17.4474623219269;18.4334714403192;47.1044311576908;1.86294852550643
1123;BGM-1569;7;1;5;3;1;5;2;3;4;4;2;5;0;5;3;3;5;1;1;1;3;2;1;3;7;5;3;1;3;7;1;7;100;18.72;5.38;3.48163762;25.06;1.19;32.66666667;52.82666667;4.32020448096523;4.65565417772093;2.6488330487035;5.19087128058118;33.2590272167034;13.6159417617296;12.0835203540476;52.4687690033924;1.74789012867692
1131;BGM-1583;5;5;5;3;3;6;1;3;1;2;1;5;1;5;3;7;5;1;2;1;1;0;1;3;3;3;3;1;4;3;3;5;0;13.48;2.64;5.192987849;18.3;2.476666667;27.58333333;65.68833333;7.94831456378706;5.12373971411423;3.23645965748649;6.66030273732331;37.1452449595765;22.9711729121312;20.9687262417227;51.7772274548487;2.05984359468041
1136;BGM-1588;9;5;5;5;1;3;4;5;4;4;2;3;0;5;7;7;5;1;1;1;2;1;2;2;7;0;3;0;4;3;1;3;80;15.26;4.9;3.111994291;22.32;1.593333333;28.66666667;67.66666667;7.00500741997624;4.0584266860778;3.30246224415695;5.91432443125975;37.3464251099304;19.6761883029877;22.5212071790017;45.2909264104474;1.84089635260095
1162;BGM-1621;7;2;5;3;3;6;1;3;1;4;1;5;1;3;7;3;5;1;2;1;3;3;2;2;3;3;3;1;4;7;1;5;100;12.42;4.98;2.49479193;18.48;2.08;26;58.27333333;7.89283879772806;4.75935482149313;3.50015114634312;6.81060626358529;34.4561174259045;22.2685897831234;19.7019728979505;51.4950731293223;1.86298960693504
1171;BGM-1632;7;7;5;3;2;7;2;5;1;1;1;5;1;5;5;3;5;1;3;1;3;2;2;3;3;0;3;1;4;7;3;3;110;13.06;3.48;3.777470756;18.2;1.646666667;37.66666667;52.65666667;4.4692649568454;4.41518737209713;2.91654521850813;5.91845431170945;31.0235849866636;21.2664725395744;9.64694698015339;63.079274147974;1.48523129725278
1191;BGM-1660;7;3;3;5;2;8;1;5;1;1;1;5;1;2;7;7;5;1;2;1;3;2;1;3;3;3;3;0;3;3;1;3;90;10.84;3.1;3.496470588;16.62;2.34;23;54.50333333;3.54475832864493;3.42415388621267;2.57332428020247;3.68628149364836;32.7761845591355;12.0860483842761;15.5980445814832;41.4701928071859;1.9114329973089
1219;BGM-1695;9;3;5;3;1;4;1;3;1;1;1;5;1;2;3;7;5;1;2;1;1;0;2;1;3;0;2;0;3;7;1;3;0;20.72;6.74;3.074146325;30;2.316666667;30;55.13111111;7.9220662672167;4.61143686385353;2.96751412338701;5.63590761762138;34.2778425463744;20.9180141233168;19.5276334788887;52.2129439300906;1.992994822789
1220;BGM-1696;7;1;5;3;2;9;4;5;4;2;1;5;1;2;7;3;5;1;2;1;1;2;1;2;7;5;2;0;3;5;2;7;0;14.5;4.76;3.047218939;27.54;3.023333333;28.16666667;52.33166667;7.87991795829385;3.81256590266607;3.56154671229922;5.9965103080227;36.9917991477623;19.2792301742568;15.1193108973155;53.5969352048927;1.85327011379881
1226;BGM-1702;7;5;5;5;3;6;2;5;2;2;3;5;0;5;3;3;5;1;1;1;3;2;2;3;3;3;2;1;4;3;3;5;70;17.82;3.32;5.367249278;15.44;1.563333333;29.66666667;39.25333333;7.40067903046276;3.74485485899675;3.08490767758406;3.79764379988898;36.3967785361046;7.76975060837959;14.0063368031232;37.7356423383437;1.80847909144976
1264;BGM-1741;7;5;5;5;3;9;3;5;3;1;2;5;1;9;7;3;5;1;3;1;2;2;2;2;7;5;2;0;3;7;2;5;90;19.58;3.58;5.530456189;24.4;1.893333333;29.66666667;52.01333333;7.87269048587026;4.10780706223706;3.37863291296446;4.92485980252031;36.7279401771764;17.2059918542865;18.8017825994475;41.6197904933989;2.32087177167443
1276;BGM-1753;5;5;5;3;3;9;2;3;4;1;2;5;0;9;1;3;5;1;1;1;2;1;1;1;7;5;3;0;4;3;1;5;90;20.58;2.24;9.25564629;34.62;2.123333333;24;57.71083333;8.00761307492694;4.5926042508986;2.79783850547752;6.15689381268935;35.9555062052228;18.8997856650456;22.6045265616766;46.639883468945;2.2025000992497
1283;BGM-1760;5;7;5;5;2;5;4;7;4;1;1;3;0;5;1;3;5;1;1;1;2;1;1;2;7;3;3;1;4;3;2;5;70;13.36;2.9;4.617980295;23.4;2.35;25.3125;70.34416667;8.03758726361298;4.25728007300256;4.09312426048743;7.14761306511392;36.8334417938761;22.2165951997221;18.6691125113949;51.3014485555975;1.75585799881129
1312;BGM-1822;5;7;5;5;3;6;2;5;2;1;1;5;0;9;3;7;5;1;1;1;2;1;2;2;7;3;2;0;4;7;2;5;90;18.52;3.14;5.93991342;23.3;2.12;26.35416667;56.99583333;4.80123526017915;3.61002291747612;2.37258745904469;4.65910029677497;33.9601221942737;12.7381647951121;17.1341992066652;41.8989312464379;2.12940657013138
1314;BGM-1828;7;7;5;3;3;8;2;5;2;1;2;5;0;2;7;7;5;1;1;1;2;2;2;1;3;5;2;0;4;7;1;7;80;13.96;4.04;3.452997433;17.26;2.88;20;53.3;7.98049022445786;3.9159515986004;3.05548323353792;5.6348635195105;34.8381238940995;16.7145020377227;21.9767794856287;41.7213226282925;2.12180373416825
1315;BGM-1830;5;2;5;3;1;7;1;3;2;2;3;5;0;5;7;7;5;1;2;1;2;3;2;2;3;0;3;1;3;5;1;5;100;13.84;3.78;3.700467448;18.34;2.186666667;32.66666667;60.68333333;6.18753892481935;4.03559442651072;3.85812032667525;4.54083392737168;35.0953188892015;12.6076089088268;14.9720596620655;42.4871311329886;1.98036539068937
1320;BGM-1840;7;7;5;9;2;5;2;5;4;3;1;5;1;2;3;7;5;1;2;1;1;0;2;2;7;5;3;0;4;7;2;3;0;16.64;4.22;3.949008484;22.6;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;2.68138414723709;3.78105300668741;31.7647444457917;9.54968916734002;11.9419643662313;44.9421484559005;1.81382387967554
1351;BGM-2034;7;3;5;5;3;8;3;5;4;2;3;3;1;2;3;7;5;1;2;1;2;2;2;1;7;0;2;1;4;3;1;7;100;11.52;3.76;3.073569157;18.44;2.58;18;56.73;7.98049022445786;4.06139041780883;3.63524393089197;5.55047517609373;34.620194238299;14.8744475959565;14.4472188993034;48.0017089538451;1.72357005452686
1354;BGM-2047;7;5;5;5;2;4;1;3;1;1;2;3;1;5;3;3;3;1;1;1;3;2;1;2;3;5;2;1;4;3;2;5;90;19.36;4.92;3.941074927;21.2;2.04;29.66666666;67.83777778;6.97439138738296;4.5695115916289;3.44816075529425;6.84500619374538;35.7969845452065;22.0883469019317;13.6088466157475;61.6324548615187;1.56860695149453
1355;BGM-2048;9;2;5;3;3;7;1;5;2;1;1;5;0;5;7;7;3;1;1;2;1;0;2;2;3;5;2;0;4;3;1;3;0;23.34;6.32;3.701403988;32.28;3.59;29.33333333;66.04333334;7.97042226842126;3.6768591447564;3.21766078110491;6.56428806847169;36.8909846385698;22.2067190339661;15.5875358735272;57.5055103845073;1.78202654319881
1360;BGM-2055;7;5;3;5;3;8;3;5;3;3;1;3;0;2;3;7;5;1;1;1;2;1;2;2;7;0;2;0;4;5;3;3;80;18.56;6.78;2.734991305;27.24;1.72;26.22222222;65.91555555;6.15331399425723;4.90784024922297;2.90049132332168;6.35640312877209;31.8566229773594;23.4298462732305;10.8432384750098;64.2791521407335;1.91565941134925
1362;BGM-2058;7;3;5;3;3;7;1;3;1;1;1;7;1;6;3;7;5;1;1;1;1;0;2;2;3;0;2;0;4;7;3;3;0;22.1;2.78;7.976051535;22.48;1.626666667;19.44444444;50.03111111;6.23106158962293;3.97122419147667;2.78254617740673;4.01135667499944;32.9625735220775;12.2199363798359;11.5974937416201;53.2233023085624;1.68533935947106
1364;BGM-2060;7;3;5;3;3;9;3;5;4;1;1;5;0;6;3;7;5;1;1;1;1;0;1;4;7;5;3;0;3;5;1;3;0;23;2.74;8.420788531;24.06;1.903333333;23.88888889;61.33888889;4.63656215048817;4.87343394506086;2.67204469531101;5.9888680350602;33.0049092797214;18.2222689274168;10.3118828001373;59.5764904833874;1.57143358369133
